"title","author","date","response"
"4814","[討論] 《魔獸：崛起》公開新預告影片","zero86"," 3/18","52"
"5066","[新聞] 《魔獸：崛起》釋出新 30 秒預告影片 古爾丹身影首度現身","andyken"," 3/22","26"
"5543","[討論] 「魔獸：崛起」最新預告 !!!!","beckseaton"," 3/27","46"
"5638","Re: [討論] 「魔獸：崛起」最新預告 !!!!","killeryuan"," 3/28","7"
"6708","[討論] 關於魔獸崛起","dagayealo"," 4/12",""
"7254","[新聞] 《魔獸：崛起》預告片二部曲釋出","andyken"," 4/20","30"
"7964","[新聞] 《魔獸：崛起》導演透露首部電影反應好的話 希望繼續拍攝包","andyken"," 4/28","21"
"10220","[新聞] 為了部落！《魔獸：崛起》上映在即　暴雪邀2百玩家免費看","andyken"," 5/20","6"
"10332","[問卷]改編電影《魔獸：崛起》動機調查(已結束)","elenacat"," 5/22","5"
"10396","Re: [新聞] 為了部落！《魔獸：崛起》上映在即　暴雪邀2百玩家免費","MrLuna"," 5/22","6"
"10447","[討論] 魔獸:崛起 特別戰場 電影座位選陣營","h2030625"," 5/23","34"
"10483","[贈票] 【魔獸：崛起】IMAX 3D首映會搶先看","cecilia1220"," 5/23","爆"
"10674","[新聞]《魔獸：崛起》上映在即《魔獸世界》推系","informatics"," 5/26","28"
"10677","[討論] 出神入化2 台灣會賣贏魔獸嗎","ya700"," 5/26","67"
"10702","Fw: [閒聊] 魔獸電影評分出來了 … 很糟啊 …","mquare"," 5/27","31"
"10704","Re: [閒聊] 魔獸電影評分出來了 … 很糟啊 …","ChrisDavis"," 5/27","60"
"10727","Re: [閒聊] 魔獸電影評分出來了 … 很糟啊 …","MrLuna"," 5/27",""
"10732","Re: [閒聊] 魔獸電影評分出來了 … 很糟啊 …","bedmen"," 5/27",""
"10734","Re: [閒聊] 魔獸電影評分出來了 … 很糟啊 …","gameking5036"," 5/27","3"
"10736","Re: [閒聊] 魔獸電影評分出來了 … 很糟啊 …","Tosca"," 5/27","34"
"10748","Re: [閒聊] 魔獸電影評分出來了 … 很糟啊 …","s920325"," 5/27","22"
