"title","author","date","response"
"5191","[無雷]《蝙蝠俠對超人：正義曙光》IMAX首心得","RushMonkey"," 3/24","29"
"5192","[請益] 爆雷！蝙蝠俠對超人觀影後問題討論","CaspianY"," 3/25","6"
"5195","Re: [請益] 爆雷！蝙蝠俠對超人觀影後問題討論","BlueTuna601"," 3/25","9"
"5201","[破爛雷] 蝙蝠俠vs超人（BVS) 不知所以然的爛片","tortoise5566"," 3/25","X2"
"5204","[討論] 蝙蝠俠對超人無雷Review","macrose"," 3/25","14"
"5205","[討論] 蝙蝠俠對超人會不會拖累自殺突襲隊","jay0000"," 3/25","37"
"5208","[影音]【半瓶醋夜未眠】本週電影：蝙蝠俠對超人與馬克白 ","bpf1980"," 3/25","1"
"5212","[討論] 蝙蝠俠對超人：正義曙光 熱血配樂分享","HappyPorsche"," 3/25","6"
"5215","[推文有雷] 『蝙蝠俠大戰超人:正義曙色』特映心得","hulk0813"," 3/25","2"
"5219","[選片] 動物方程式 /超人大戰蝙蝠俠","jim85459"," 3/25","60"
"5220","[普雷] 超人vs蝙蝠俠 能力不足以撐起野心的作品","ckshchen"," 3/25","25"
"5221","[請益] ［問題］蝙蝠俠大戰超人","hTCe9"," 3/25","X1"
"5225","[普雷] 超人VS蝙蝠俠 探討惡魔從哪裡來? ","imorz"," 3/25","3"
"5233","[無雷] 嗑電影：蝙蝠俠對超人：正義曙光","gys2"," 3/25","4"
"5234","[半負雷]超人vs蝙蝠俠 微劇透 ","simplewish"," 3/25","18"
"5236","[好無雷] 不需要看3D版的蝙蝠俠對超人(IMAX)","Zw111196"," 3/25","9"
"5239","[極好雷] 蝙蝠俠對超人，有防雷線跟美麗華imax","ppp62008"," 3/25","22"
"5241","[ 問題雷] 蝙蝠俠對超人 的劇情疑問+心得","WjojoLin"," 3/25","14"
"5244","Re: [ 問題雷] 蝙蝠俠對超人 的劇情疑問+心得","ATM104"," 3/25","15"
"5257","[微好雷]  蝙蝠俠對超人：正義曙光","Raphael666"," 3/25","4"
"5262","[不知道什麼雷] 蝙蝠俠對超人","sunny1991225"," 3/25","9"
"5266","[好雷] 蝙蝠俠對超人：正義曙光 ","m19871006"," 3/25","1"
"5268","[好 雷] 無腦好雷的蝙蝠俠與超人","kimclark"," 3/25","6"
"5269","[超好雷]蝙蝠俠大戰超人-世界觀增大","dog552266"," 3/25","13"
"5270","[討論] 蝙蝠俠對超人:Clark～～～(大雷)","Loverukawa"," 3/25","4"
"5272","[討論] 無雷 蝙蝠俠對超人：正義曙光","david850809"," 3/25","4"
"5276","[普雷]蝙蝠俠對超人觀後感","tl6rmp4"," 3/25","5"
"5280","[討論] 蝙蝠俠對超人之關鍵謎題！！！","Superman007"," 3/25","13"
"5281","[請益] 蝙蝠俠和超人的問題(完全無雷)","qq326"," 3/25","7"
"5282","[請益]神力女超人在\"蝙蝠俠vs超人\"中的戲分","antonio888"," 3/25","40"
"5283","[好雷] BvS  蝙蝠俠他他他....","zxc1018"," 3/25","8"
"5284","[普雷] 蝙蝠俠對超人 ","lgng66133"," 3/25","8"
"5285","[好無雷] 蝙蝠俠對超人-蝙蝠俠的霸氣時刻","ck0413"," 3/25","2"
"5286","[好雷] 蝙蝠俠對超人《正義曙光》畫面美學的極致","Loverukawa"," 3/25","27"
"5287","[普雷] 蝙蝠俠對超人","F5"," 3/25","10"
"5288","[普雷] 蝙蝠俠對超人，背的麵對速趴麵","yago"," 3/25","4"
"5290","[ 好雷] 蝙蝠俠對超人","heidi61818"," 3/25","16"
"5292","[好雷] 蝙蝠俠對超人：正義曙光~DC強力回歸~ ","tsukachan"," 3/25","14"
"5294","[大負雷]超人vs蝙蝠俠 ","holidaypan"," 3/25","41"
"5299","[普雷] 超人對蝙蝠俠之首日二刷心得 ","ayrtonvitas"," 3/25","12"
"5300","[好無雷]蝙蝠俠對超人 特效爽片","addle321"," 3/25","3"
"5304","[好雷] 特雷--《蝙蝠俠對超人》雷好雷滿慎入","ZAZS"," 3/26","15"
"5305","[負雷] 超人vs蝙蝠俠 ","ken771209"," 3/26","18"
"5306","[請益] 蝙蝠俠對超人-正義曙光","kenjiohmygod"," 3/26","13"
"5310","Re: [負雷] 超人vs蝙蝠俠 ","atoo"," 3/26","1"
"5311","[無雷] 蝙蝠俠對超人：正義曙光 (2016)","machine139"," 3/26","8"
"5315","[ 負雷] 蝙蝠俠對超人","ppingin"," 3/26",""
"5318","[好雷] 蝙蝠俠對超人－所謂的《神性》與《人性》","Loverukawa"," 3/26","5"
"5319","[中上雷] 蝙蝠俠大戰超人: 正義曙光","h2030625"," 3/26","10"
"5320","[無雷] 蝙蝠俠VS超人,好看~寫給未看過的人","andy8292"," 3/26","3"
"5323","Re: [負雷] 超人vs蝙蝠俠 ","sheagia"," 3/26",""
"5325","[討論有雷]蝙蝠俠對超人中的彩蛋  ","BlueTuna601"," 3/26","34"
"5329","[好雷] 蝙蝠俠對超人 這種微妙感究竟是...?","mayday70432"," 3/26","2"
"5330","Re: [大負雷]超人vs蝙蝠俠 ","alone10350"," 3/26","9"
"5331","[失望雷]超人vs蝙蝠俠 ","reg0526"," 3/26","20"
"5337","[好雷]蝙蝠俠對超人 正義曙光 ","AQUANGEL"," 3/26","2"
"5339","Re: [大負雷]超人vs蝙蝠俠 ","andy8292"," 3/26",""
"5341","[無雷] 蝙蝠俠對超人 太英雄式的英雄片 ","zero86"," 3/26","26"
"5343","[負雷] 難看到讓人生氣的蝙蝠俠對超人","a5378623"," 3/26","60"
"5344","[大惡雷]蝙蝠俠對超人 無言的超級大爛片","berlinch2000"," 3/26","8"
"5345","[普雷] 蝙蝠俠對超人","wolfman"," 3/26","3"
"5347","[雷] 超人vs蝙蝠俠 該怎樣會更好 ","ckshchen"," 3/26","7"
"5348","Re: [負雷] 超人vs蝙蝠俠 ","Pietro"," 3/26","3"
"5351","[普雷] 恨鐵不成鋼的超人vs蝙蝠俠 ","DarkerWu"," 3/26","9"
"5355","[好雷]蝙蝠俠對超人 給普通觀眾的長篇分析與臆測","tzouandy2818"," 3/26","9"
"5357","[新聞] 透過Google Maps造訪蝙蝠俠秘密基地！","whitefox"," 3/26","3"
"5362","[無雷] 蝙蝠俠對超人：正義曙光","trokymmr"," 3/26","2"
"5363","[好雷] 超毫洨的蝙蝠俠對超人～","forefinger"," 3/26","15"
"5369","[ 超負雷] 超人蝙蝠俠","uinea"," 3/26","24"
"5370","[無雷] BvS 蝙蝠俠對超人 人工快速篩選","mzxymzxy"," 3/26","3"
"5371","[好雷] 蝙蝠俠對超人 簡短心得","sthho"," 3/26","21"
"5373","[雷]蝙蝠俠對超人：正義曙光 ","a85505489"," 3/26","18"
"5378","[普雷] BVS 蝙蝠俠V超人簡短心得+問題","plokmijnuhb"," 3/26","49"
"5383","[負雷] 每件事都錯了~蝙蝠俠對超人 ","macrose"," 3/26","爆"
"5387","[普負雷] 蝙蝠俠對超人--期待過高的DC巨頭對決","JamesHowlett"," 3/26","6"
"5388","[好雷] 超人對蝙蝠俠：正義曙光 - 劇情結構失誤 ","flowergone"," 3/26","12"
"5391","[好雷] 「不可靠的敘事者」蝙蝠俠","ulfsaar"," 3/26","42"
"5393","[討論] 蝙蝠俠對超人應該是什麼樣子","a5378623"," 3/26","11"
"5394","[微好雷]蝙蝠俠對超人：正義曙光 觀影心得 ","d1372519"," 3/26","8"
"5398","[好雷]神力女超人超長前導預告片 蝙蝠俠vs超人","goldseed"," 3/26","20"
"5402","[普雷] 蝙蝠俠對超人 ","Vassili242"," 3/26","9"
"5413","[無雷爽心得] 蝙蝠俠對超人  ","marklife"," 3/26","3"
"5416","[微負雷]蝙蝠俠對超人 ","fatedice"," 3/26",""
"5418","[微雷]半瓶醋看電影－蝙蝠俠對超人：正義曙光 ","bpf1980"," 3/26","8"
"5422","Re: [微負雷]蝙蝠俠對超人 ","ronray7799"," 3/26",""
"5423","[普雷]《蝙蝠俠對超人》不是特好看但還是必看 ","allshine"," 3/26","3"
"5428","[普雷] 《蝙蝠俠對超人：正義曙光》","garyne"," 3/26","17"
"5429","[心得]  高譚蝙蝠的夢魘──蝙蝠俠對超人（雷）","EricCat"," 3/26","10"
"5433","Re: [微負雷]蝙蝠俠對超人 ","Dissipate"," 3/26","1"
"5435","[請益] 蝙蝠俠大戰超人中超人類影片人物","imQueena"," 3/26","19"
"5437","[討論] 你支持超人還是蝙蝠俠","neo5277"," 3/26","43"
"5438","[好雷] BVS，蝙蝠俠對超人簡易心得","eyou"," 3/26","9"
"5440","[討論] 有關蝙蝠俠大戰超人裡的岡本多緒 (有雷)","TaiwaNumber1"," 3/26","30"
"5441","[請益] 蝙蝠俠對超人，員工華利斯的疑問","lancelot123"," 3/26","8"
"5442","Re: [微負雷]蝙蝠俠對超人 ","ronray7799"," 3/26","5"
"5445","Re: [請益] 蝙蝠俠對超人，員工華利斯的疑問","pipsqueak002"," 3/26","1"
"5447","[負雷] 蝙蝠俠大戰超人---恨鐵不成鋼鐵英雄","KingKingCold"," 3/26","13"
"5449","[請益] BvS跟蝙蝠俠3比哪個比較推","senria"," 3/26","14"
"5453","[吐槽雷]蝙蝠俠大戰超人","dkks0829"," 3/26","93"
"5454","[普雷]  蝙蝠俠對超人 配對不可逆","bewritten"," 3/26","4"
"5459","[好雷] 蝙蝠俠對超人","stacyshu"," 3/27","8"
"5462","[好雷] 蝙蝠俠對超人 ","thriple"," 3/27","1"
"5465","Re: [吐槽雷]蝙蝠俠大戰超人","sagat666"," 3/27","25"
"5466","[普雷] 蝙蝠俠對超人－查克的老優點與缺點","damnedfish"," 3/27","13"
"5467","[討論] 哪部蝙蝠俠電影的管家\"阿福\",最符合期待?","Emerson158"," 3/27","29"
"5468","Re: [吐槽雷]蝙蝠俠大戰超人","chicham"," 3/27","5"
"5471","[普雷] 蝙蝠俠大戰超人~這樣不行啊~","nam1975"," 3/27","6"
"5474","[負雷] 蝙蝠俠對超人BvS 好像飛輪少年的感覺","sgmk88"," 3/27","13"
"5475","[普雷] 蝙蝠俠對超人，腦子很好用的請你們多用 ","MegaQ"," 3/27","83"
"5476","[好雷] 蝙蝠俠對超人 正義曙光 ","misa0519"," 3/27","3"
"5477","[普雷]是蝙蝠俠對超人，亦或路瑟對女超人？ ","jacktang3200"," 3/27","18"
"5478","Re: [吐槽雷]蝙蝠俠大戰超人","dkks0829"," 3/27","3"
"5483","[普雷] 蝙蝠俠對超人～夠爽可惜卡卡的","paulyear"," 3/27","15"
"5487","[ 無雷] 看完蝙蝠俠戰超人 bvs","ReiFan"," 3/27","52"
"5488","[微雷]蝙蝠俠vs超人 ","kenten"," 3/27","10"
"5490","[討論] BVS跟貝爾的蝙蝠俠","stareggs"," 3/27","45"
"5491","[ 普好雷] 蝙蝠俠對超人","thebestlawer"," 3/27","8"
"5494","[有雷] BvS超人是何時知道蝙蝠俠是布魯斯韋恩？ ","danadanad"," 3/27","8"
"5496","[討論] 蝙蝠俠的動作場面真的很重要啊","m2015"," 3/27","5"
"5497","[討論] 蝙蝠俠對超人＆內戰的預告片(有雷)","JamesHowlett"," 3/27","6"
"5500","Re: [討論] BVS跟貝爾的蝙蝠俠","windr"," 3/27","5"
"5501","[好雷]蝙蝠俠對超人(想問最後的配樂) ","iverson0345"," 3/27","3"
"5502","[好雷] BVS 蝙蝠俠對超人 正義曙光 ","kairichin"," 3/27","30"
"5503","Re: [討論] BVS跟貝爾的蝙蝠俠","DarkerWu"," 3/27","9"
"5506","[討論]蝙蝠俠在電影中有殺人嗎？ ","bpf1980"," 3/27","40"
"5508","[討論] bvs蝙蝠俠聲音終於對了","i445566d"," 3/27","25"
"5514","[好雷]淺談蝙蝠俠對超人 ","ix155069"," 3/27","10"
"5517","[討論] BvS 蝙蝠俠vsLex (有雷 ","hayuyang"," 3/27","3"
"5519","[普雷] 蝙蝠俠VS超人","goldman0204"," 3/27","6"
"5521","[無雷] 配樂90分的 蝙蝠俠vs超人","Kay731"," 3/27","12"
"5532","[ 短普雷] 蝙蝠俠大戰超人","ttc768160"," 3/27","3"
"5536","[請益] BvS 蝙蝠俠的剪報等等的問題","dendenomg"," 3/27","6"
"5538","Re: [吐槽雷]蝙蝠俠大戰超人","s82015969"," 3/27","2"
"5541","[新聞]《蝙蝠俠對超人》片尾「8分」加10元惹議","zkow"," 3/27","10"
"5542","[討論] 90年代時超人比蝙蝠俠還要紅嗎？","zkow"," 3/27","8"
"5544","[負雷] 蝙蝠俠對超人 ","takuminauki"," 3/27","4"
"5546","[好雷] 蝙蝠俠對超人:正義曙光-最強大的力量","nosweating"," 3/27","16"
"5547","[新聞] 史上最敗家富二代　當蝙蝠俠要花多少錢","zkow"," 3/27","3"
"5549","[普雷] 蝙蝠俠對超人-正義曙光","hong1126"," 3/27","2"
"5551","[好雷] 蝙蝠俠對超人","mnpoi"," 3/27","1"
"5552","[普普雷] 蝙蝠俠vs超人","Aliensoul"," 3/27","13"
"5556","[微好雷] 蝙蝠俠對超人","ejywar"," 3/27","2"
"5558","[討論] 蝙蝠俠對超人BvS最大問題-編劇的角色 ","paul801229"," 3/27","24"
"5559","[屎蛋雷] 蝙蝠俠大戰超人","NuCat"," 3/27","X2"
"5561","[爽無雷] 蝙蝠俠對超人還是很好看的","magneto"," 3/27","84"
"5563","[雕雷] 超人大戰蝙蝠俠","gnemail183"," 3/28",""
"5569","[普雷] 蝙蝠俠對超人：正義曙光(含大直iMax心得)","hunA"," 3/28","4"
"5570","Fw: [票房] 蝙蝠俠對超人 全球首週票房4.24億!","ooic"," 3/28","25"
"5571","[討論] BvS   蝙蝠俠偷XX的問題","Wonderwalk"," 3/28","12"
"5573","Re: [雕雷] 超人大戰蝙蝠俠","Dissipate"," 3/28","2"
"5574","[負雷] 蝙蝠俠VS超人 在急什麼?","joesong1986"," 3/28","4"
"5578","Re: [票房] 蝙蝠俠對超人 全球首週票房4.24億!","Dissipate"," 3/28","46"
"5580","[好雷] 蝙蝠俠對超人 Zack自守護者後最佳","cappa"," 3/28","16"
"5586","[好雷]蝙蝠俠對超人   dc的曙光 ","whitestripe"," 3/28","76"
"5588","[負雷] 可以說是負雷中的負雷-蝙蝠俠VS超人","wxes50617"," 3/28","71"
"5589","[新聞] 劇透／蝙蝠俠為何大開殺戒？ 查克引用諾","zxcxxx"," 3/28","32"
"5590","Re: [吐槽雷]蝙蝠俠大戰超人","dkks0829"," 3/28","10"
"5591","Re: [討論] BVS跟貝爾的蝙蝠俠","camaroYP"," 3/28","8"
"5592","[討論] 大雷！蝙蝠俠對超人的結局","andylin2468"," 3/28","7"
"5596","[普雷] 蝙蝠俠大戰超人 BvS","k45446123"," 3/28","14"
"5598","Re: [負雷] 可以說是負雷中的負雷-蝙蝠俠VS超人","alone10350"," 3/28","57"
"5600","Re: [討論]蝙蝠俠在電影中有殺人嗎？ ","bpf1980"," 3/28","2"
"5605","[討論] 好懷念克里斯汀·貝爾演的蝙蝠俠","mango3888"," 3/28","12"
"5608","Re: [負雷] 可以說是負雷中的負雷-蝙蝠俠VS超人","PatlaborGao"," 3/28","3"
"5610","[普無雷] 蝙蝠俠對超人，放空大腦就是神作","GameHeven"," 3/28","58"
"5615","Re: [普雷] 《蝙蝠俠對超人：正義曙光》","AlbertSpeer"," 3/28","5"
"5621","[好雷] 蝙蝠俠對超人：正義曙光","chirex"," 3/28","17"
"5627","[討論] 「蝙蝠俠」這角色是不是被DC搞破格了","FenixShou"," 3/28","12"
"5629","[好雷] 超人大戰蝙蝠俠 誠意十足的爽片!! ","sunbox1019"," 3/28","10"
"5631","Re: [負雷] 每件事都錯了~蝙蝠俠對超人 ","chirex"," 3/28","29"
"5637","[微好雷] 蝙蝠俠對超人","silencedance"," 3/28","21"
"5639","[好雷] 一個崩潰迷妹的蝙蝠俠大戰超人心得（很吵注意）","piggood"," 3/28","11"
"5643","Re: [討論] 「蝙蝠俠」這角色是不是被DC搞破格了","killeryuan"," 3/28","5"
"5644","[請益]蝙蝠俠隊超人的兩個問題(雷)","ScottLang"," 3/28","22"
"5647","[有雷] 蝙蝠俠對超人 微心得 ","hy3475"," 3/28","7"
"5648","[普雷] 《蝙蝠俠對超人》就是強化版的守護者","a80568911"," 3/28","7"
"5650","[算好雷] 蝙蝠俠VS超人","Casteil"," 3/28","7"
"5661","[討論] 阿蝙大洗牌，蝙蝠俠排名！？","chirex"," 3/28","15"
"5664","[負雷] 正義曙光 蝙蝠俠對超人 ","Swampert"," 3/28","5"
"5665","[好雷]其實對蝙蝠俠vs超人那麼嚴苛 ","sasinko"," 3/28","25"
"5667","[請益] 蝙蝠俠對超人的一些問題","devil0915"," 3/28","7"
"5669","[討論] 用哲學的角度來看蝙蝠俠對超人。","Oliver800118"," 3/28","1"
"5671","Re: [討論] 「蝙蝠俠」這角色是不是被DC搞破格了","shadeowna"," 3/28","2"
"5672","[普雷] 正義曙光 超人VS蝙蝠俠 粉絲向的電影","parasweet"," 3/28","8"
"5675","[普雷]《蝙蝠俠對超人》打贏的是…神力女超人!","ash1118"," 3/28","8"
"5679","[新聞] 英雄超級比一比 蝙蝠俠、鋼鐵人誰賺最多","ejywar"," 3/29","1"
"5681","[討論] 《蝙蝠俠對超人》Lex/OS 網站新片段","alljerry04"," 3/29","21"
"5682","[好雷] 《蝙蝠俠對超人》 別帶腦袋看爽片","wuboy"," 3/29","15"
"5689","Re: [好雷] 《蝙蝠俠對超人》 別帶腦袋看爽片","Dong0129"," 3/29","8"
"5694","[負雷] 蝙蝠俠對超人：正義曙光","junichi299"," 3/29","12"
"5696","[請益] 蝙蝠俠對超人 要看普通 還是 IMAX??","mimi0254didi"," 3/29","60"
"5700","Re: [負雷] 蝙蝠俠對超人：正義曙光","chirex"," 3/29","55"
"5702","[  雷] 超人大戰蝙蝠俠  布魯斯的媽媽","js78624"," 3/29","15"
"5705","[微/無雷] 蝙蝠俠對超人乃集五部電影於一","hsupohsiang"," 3/29","5"
"5710","[請益] 有雷: 蝙蝠俠對超人片尾問題","HsuGod"," 3/29","6"
"5711","[新聞] 《蝙蝠俠對超人：正義曙光》刪剪片段釋出","chirex"," 3/29","27"
"5713","[討論] 樂高蝙蝠俠預告 偉恩大宅篇","pdexter"," 3/29","15"
"5717","[好雷]  蝙蝠俠對超人：正義曙光/短短心得 30 個全彩蛋分析","piggood"," 3/29","88"
"5718","[普雷]蝙蝠俠對超人-咻咻磅磅碰 ","pika2414"," 3/29","8"
"5720","[好雷] 蝙蝠俠對超人  比想像中好看","hanbin"," 3/29","5"
"5723","[超爛雷] 超人跟蝙蝠俠　之無言以對","RRloveDD"," 3/29","X3"
"5724","[負雷] BVS 蝙蝠俠對超人 ","HawksJJ"," 3/29","41"
"5727","Re: [好雷]  蝙蝠俠對超人：正義曙光/短短心得 30 個全彩蛋分析","trollfrank"," 3/29","27"
"5729","[普雷] 蝙蝠俠 VS 超人","takura"," 3/29",""
"5730","[好爽雷]蝙蝠俠對超人 ","dickygto"," 3/29","11"
"5731","[ 普雷] 蝙蝠俠對超人兒","chiencheng"," 3/29","3"
"5733","Re: [請益] 蝙蝠俠對超人 要看普通 還是 IMAX??","holidaypan"," 3/29","5"
"5735","Re: [負雷] BVS 蝙蝠俠對超人 ","reader2714"," 3/29","33"
"5744","[  負雷] 蝙蝠俠對超人","gno01940519"," 3/29","3"
"5745","[請益] BVS蝙蝠俠的一個小問題(雷)","TONY321"," 3/29","4"
"5747","[氣雷] 蝙蝠俠對超人  BvS ","balagodie"," 3/29","76"
"5748","[好雷] 蝙蝠俠對超人","ericcharng"," 3/29",""
"5750","[偏好雷]蝙蝠俠對超人-關於蝙蝠裝甲 ","seekyou"," 3/29","13"
"5752","[討論] 如何改進蝙蝠俠對超人？","alwaysstrong"," 3/29","20"
"5759","[略好雷] 蝙蝠俠VS超人","stocktonty"," 3/30","7"
"5760","[好雷] 超人蝙蝠俠觀後感 ","overture1928"," 3/30","8"
"5762","[請益] 蝙蝠俠對超人 問題請教(有雷)","wasilin88o"," 3/30","18"
"5765","[請益] 蝙蝠俠vs超人 超人最後？(有雷)","kontrollCat"," 3/30","6"
"5767","[新聞] 蝙蝠俠凌晨現身　向「小燈泡」獻花","zkow"," 3/30",""
"5768","Fw: [新聞] 蝙蝠俠超人聯手 史上最強開球","zkow"," 3/30","1"
"5771","[討論] 覺得Ben Affleck蝙蝠俠很風趣嗎？","AirOctopus"," 3/30","52"
"5773","[吐嘈雷] 蝙蝠俠對超人 最顯而易見的缺點","chirex"," 3/30","33"
"5778","Re: [新聞] 蝙蝠俠凌晨現身　向「小燈泡」獻花","holidaypan"," 3/30","27"
"5787","[好雷] BVS 蝙蝠俠對超人 好看~IMAX ","mimi0254didi"," 3/30","8"
"5789","Re: [請益] 蝙蝠俠對超人 問題請教(有雷)","seraphken"," 3/30","23"
"5791","[討論]蝙蝠俠對超人 正義曙光 ","feoteng2003"," 3/30",""
"5792","[好雷] 蝙蝠俠對超人但重點是神力女超人 ","weinberger"," 3/30","62"
"5816","[好雷] 蝙蝠俠對超人~看完做功課才會好看","Dayard"," 3/30","22"
"5819","[普無雷]蝙蝠俠v超人:正義曙光 ","TCPai"," 3/30","9"
"5824","[  雷] 蝙蝠俠vs超人中的彩蛋","techan"," 3/31","7"
"5826","[普無雷]【蝙蝠俠對超人】快出個對子對死他啊！","zk52gn"," 3/31","3"
"5830","[超爆爛雷] GIT 蝙蝠俠對超人之怒火中燒","godintaiwan"," 3/31","X4"
"5837","[新聞] 神秘蝙蝠俠曝光　深夜出任務行善8年","zkow"," 3/31","24"
"5839","[新聞] 《蝙蝠俠對超人》為何沒有片尾畫面?導演說","zkow"," 3/31","29"
"5842","[影評] 《蝙蝠俠對超人：正義曙光》二元對立 ","grafishbanet"," 3/31","7"
"5843","[好雷] 蝙蝠俠對超人 ","porterlevis"," 3/31","8"
