"title","author","date","response"
"1707","[新聞]預言還是巧合《全面攻佔》神預測ISIS攻擊","CatchPlay"," 2/02","2"
"2873","[贈票]【全面攻佔2】傑哈巴特勒 來送票！","CatchPlay"," 2/19","爆"
"3212","Re: [贈票]【全面攻佔2】傑哈巴特勒 來送票！","CatchPlay"," 2/24","7"
"3857","[普雷] 《全面攻佔2:倫敦救援》","abaw0522"," 3/03","7"
"3933","[好雷] 全面攻佔2倫敦救援-喜歡第一集必看","chia0727"," 3/04","4"
"3952","[選片] 全面攻佔2 VS 荷魯斯之眼","owenbebe"," 3/04","17"
"3955","Re: [好雷] 全面攻佔2倫敦救援-喜歡第一集必看","gainsborough"," 3/04","1"
"3956","[好雷] 全面攻佔2  爽度十足，劇情一樣薄弱","ckshchen"," 3/04","2"
"3957","[好雷]  全面攻佔2,超爽反回教片!","parkinque"," 3/04",""
"3958","Re: [好雷] 全面攻佔2  爽度十足，劇情一樣薄弱","parkinque"," 3/04",""
"3960","[普好雷] 全面攻佔：倫敦救援 ","m19871006"," 3/04","1"
"3961","Re: [好雷] 全面攻佔2  爽度十足，劇情一樣薄弱","temel"," 3/04","2"
"3964","[普雷] 全面攻佔2 倫敦救援---反恐宣傳片 ","maki7633"," 3/04",""
"3968","[普雷] 全面攻佔2：倫敦救援 ","setom"," 3/04","2"
"3969","[負雷] 全面攻佔2-傑瑞德·巴特勒無雙","JLink"," 3/04","19"
"3981","Re: [負雷] 全面攻佔2-傑瑞德·巴特勒無雙","parkinque"," 3/05","5"
"3985","Re: [負雷] 全面攻佔2-傑瑞德·巴特勒無雙","ckshchen"," 3/05","2"
"4067","[影評]《全面攻佔2：倫敦救援》野心十足的剪貼簿","grafishbanet"," 3/06","10"
"4105","[普雷]全面攻佔2~副總統比較大咖","Dayard"," 3/06","7"
"4107","[好雷]  全面攻佔2：倫敦救援","h2030625"," 3/06","2"
"4113","[請益] 全面攻佔2剪片?","pig880910"," 3/06",""
"4132","[請益] 全面攻佔2 倫敦救援","jackylee"," 3/07","4"
"4138","[好 雷] 全面攻佔2:倫敦救援","ray0320"," 3/07","4"
"4147","[好雷] 全面攻佔2 倫敦救援","Millien"," 3/07","4"
"4151","Re: [好雷] 全面攻佔2 倫敦救援","fightword"," 3/07","5"
"4202","Re: [好雷] 全面攻佔2 倫敦救援","hsiung9"," 3/08","3"
"4204","[普雷]全面攻佔2 ","ratar"," 3/08",""
"4213","[選片] 死侍跟全面攻佔2","bearuoko"," 3/08","20"
"4217","[好雷]《全面攻佔２倫敦救援》這-就-是-斯巴達! ","ash1118"," 3/08","6"
"4255","[ 普雷] 全面攻佔2（有雷）","ccyTangerine"," 3/09","3"
"4487","[普雷]全面攻佔2 近期看完笑最久的片 ","drive822"," 3/12","13"
"4547","[選片] 絕命救援vs全面攻佔2","cevs"," 3/13","20"
"4559","[請益] 全面攻佔2 有雷劇情問","dreamender"," 3/13","4"
"4850","[好雷]  爽片再一發：《全面攻佔2：倫敦救援》 ","MrGmilk"," 3/18","14"
"4924","[普雷] 全面攻佔2","faithans"," 3/20","18"
"5010","[選片] 全面攻佔2 或 絕命救援","credo8"," 3/21","5"
"17780","[負雷] 全面攻佔2：倫敦救援","a80568911"," 8/29","6"
"22585","[情報] 傑哈巴特勒，將回歸《全面攻佔３》","SKnight","10/27","29"
"22634","Re: [情報] 傑哈巴特勒，將回歸《全面攻佔３》","yashiro","10/27","4"
