"title","author","date","response"
"19314","[好雷]電影說說【薩利機長:一五五】 ","KACIRIE"," 9/14","2"
"19319","[負雷] 薩利機長","sapphire1240"," 9/14","X3"
"19469","[好雷] 《薩利機長：哈德遜奇蹟》英雄卻如履薄冰","SKnight"," 9/16","3"
"19491","[好雷] 《薩利機長》,告訴大家何謂專業人士","Emerson158"," 9/16","3"
"19515","[請益] 薩利機長有片尾彩蛋嗎?","goipait"," 9/16","11"
"19541","[好雷]薩利機長：我們是人，所以才有奇蹟 ","benw"," 9/16","28"
"19555","[請益] 薩利機長，關於空姐對話的疑問","kyouya"," 9/16","7"
"19566","[好雷] 薩利機長","vavamk"," 9/16","4"
"19601","[請益] 薩利機長 中間劇情一問 (有雷","konemsnq"," 9/17","13"
"19622","[好雷]《薩利機長》我只是一個克盡職責的凡人","dogwang22"," 9/17","11"
"19626","[選片] 天才柏金斯.BJ有喜.薩利機長","wisdomil300"," 9/17","43"
"19647","[請益] 薩利機長 中間劇情一問","k812202"," 9/17","3"
"19650","[好雷] 薩利機長","kiyaki"," 9/17","11"
"19666","[好雷] 薩利機長：地方的航管員需要關心 ","kyouya"," 9/17","5"
"19688","[新聞] 《薩利機長：哈德遜奇蹟》的事件真相","ViewMovie"," 9/17","37"
"19696","[好雷] 薩利機長","dakkk"," 9/17","6"
"19772","[好雷] 薩利機長 觀後感 (專業部分)","terry5504898"," 9/18","8"
"19782","[好雷] 薩利機長：專業中的科學與人性 ","coaty"," 9/18",""
"19846","[好雷] 薩利機長-英雄與狗熊有何差異","asoo571314"," 9/19","3"
"19915","[好雷] 薩利機長：哈德遜奇蹟 ","sulin209"," 9/20","27"
"20136","[好雷]Sully薩利機長-英雄與罪人一線之隔 ","clarence7831"," 9/23","6"
"20157","Re: [好雷]Sully薩利機長-英雄與罪人一線之隔 ","p574yenl"," 9/24","31"
"20169","[選片] 薩利機長哈德遜奇蹟.神鬼駭客史諾登","jojomimi"," 9/24","12"
"20212","[普無雷] 薩利機長 Sully 現實中的墜機","walkxd136"," 9/24","21"
"20217","[好雷] 薩利機長，開始懷疑自己吧","samuel60303"," 9/25","3"
"20226","[好雷]薩利機長 ","fatb"," 9/25","2"
"20414","[好雷]做對了嗎?!(Sully)薩利機長：哈德遜奇蹟","chiachiako"," 9/28","2"
"20737","[好雷] 薩利機長：哈德遜奇蹟","wh5566","10/02","11"
"20749","[選片] 薩利機長＆暫時停止呼吸","sos4f2","10/02","22"
"20846","[請益] 薩利機長中的鳥襲","piastudent","10/03","19"
"21044","Re: [請益] 薩利機長片尾音樂","ntb77829","10/07","4"
"21234","[好雷]薩利機長--對於觀眾情緒的掌握 ","dannyc","10/09","6"
"21353","[好雷] 薩利機長：哈德遜奇蹟","jygiant0330","10/11",""
"23075","[好雷]薩利機長 ","nak","11/01","8"
"23495","[新聞] 薩利機長歪掉了 《週六夜現場》爆笑演出","conpo","11/07","8"
"25883","[請益] 薩利機長的音效跟空姐說話內容","LaPAELLA","12/10","8"
"26720","[ 好雷] 薩利機長 二輪 簡短心得","JackAC","12/21","1"
"27066","[台詞] 薩利機長與傑夫通話一景 (雷)","foffy","12/25","2"
