"title","author","date","response"
"18052","[極好雷] 屍速列車觀影心得","Round82candy"," 9/03","11"
"18053","[好雷] 屍速列車~人性本來就很可怕~ ","tsukachan"," 9/03","13"
"18055","[好雷] 屍速列車，關於父愛 （心得）","sodarenee"," 9/03","9"
"18056","[討論]  屍速列車部分內容討論","papalala"," 9/03","19"
"18057","Re: [好雷] 像鬼片的屍速列車 ","chal"," 9/03","7"
"18058","[好雷] 屍速列車 - 人性列車","jc91027557"," 9/03","3"
"18059","[好雷] 屍速列車-重新激起我想練跑步的慾望","HsuGun"," 9/03","5"
"18060","Re: [好雷] 像鬼片的屍速列車 ","ewqqwe"," 9/03","7"
"18061","[超好雷]  屍速列車 — 優秀的活屍電影","t12385"," 9/03","15"
"18063","[好雷]今夜你屍了嗎？《屍速列車》 ","bluecherry5"," 9/03","45"
"18065","[選片] 屍速列車or樓下的房客","ryo30631"," 9/03","62"
"18067","[請益] 屍速列車字幕問題","sohungan"," 9/03","5"
"18068","Re: [討論]  屍速列車部分內容討論","kb1023"," 9/03","6"
"18069","[好無雷]必看《屍速列車》四大因素！","hulk0813"," 9/03","18"
"18074","[討論] 有看過陰屍路的再看屍速列車的感想？","hebeshaman"," 9/03","27"
"18076","[好雷] 《屍速列車》- 人性的成長","takura"," 9/03","6"
"18078","[ 好無雷] 屍速列車 回不去了","scarce"," 9/03","7"
"18079","[討論] 屍速列車結局","localguest"," 9/03","82"
"18083","[討論] 屍速列車裡面的吳孟達","vamwill"," 9/03","10"
"18084","[  雷] 屍速列車之不存在的物理","yoyo9527"," 9/03","16"
"18085","[微好雷] 屍速列車","joygirl6525"," 9/03","5"
"18086","[好雷] 《屍速列車》","qn123456"," 9/03","18"
"18089","[ 好雷]  屍速列車  唯動嘴者得以生存（有雷）","fatpooh"," 9/03",""
"18093","[好雷] 屍速列車","newway"," 9/03","14"
"18094","[  雷] 屍速列車 哭點","imrr"," 9/03","49"
"18099","Re: [討論] 有看過陰屍路的再看屍速列車的感想？","Jpinkman"," 9/03",""
"18100","[好雷]《屍速列車》-三點觀後感 ","a435007"," 9/03","7"
"18101","[好雷]【屍速列車】為什麼看活屍片卻流淚了... ","zacksnyzhi"," 9/03","41"
"18102","[討論] 屍速列車 預算問題","kwinner"," 9/03","10"
"18106","Re: [討論] 有看過陰屍路的再看屍速列車的感想？","ColaVodka"," 9/03","9"
"18108","Re: [討論] 有看過陰屍路的再看屍速列車的感想？","Jpinkman"," 9/03","X1"
"18111","[  好雷] 屍速列車---你，會是哪種人？","carefree522"," 9/03","36"
"18112","[好雷]《屍速列車》屍了滿地","ivan0511"," 9/03","2"
"18115","[普好雷] 屍速列車 疑問討論","SYUAN107"," 9/03","19"
"18118","[好雷] 屍速列車：窒息的死亡恐懼還是人性的崩潰","m11477"," 9/03","42"
"18121","[新聞] 【屍速列車】在紅什麼？ ４大看點","filmwalker"," 9/03","13"
"18125","[好雷] 屍速列車","jimmy5680"," 9/03","8"
"18126","[好無雷]屍速列車-「洋蔥，這片有洋蔥啊!」 ","trueman"," 9/03","7"
"18131","[討論] 屍速列車僵屍的辨識法?","HELLDIVER"," 9/03","7"
"18133","[  雷] 屍速列車，已超越末日Z戰喔！","foodbeast"," 9/03","6"
"18134","[好雷] 屍速列車《那首沒唱完的歌...》","ykan"," 9/03","76"
"18135","[討論] 如果台灣來拍屍速列車的話？","Loitry"," 9/03","61"
"18136","[討論] 屍速列車 你想當哪一個角色？","silense"," 9/03","13"
"18137","[好雷]屍速列車：人性的縮影之壯大叔好帥 ","yoanzhong"," 9/04","23"
"18141","[討論] 大家會想看屍速列車的續集嗎","pitbull0123"," 9/04","14"
"18142","[負雷] 屍速列車  別抱著太大期望","rask"," 9/04","44"
"18144","[討論] 屍速列車中從火車把殭屍放出去是否可行?","abc51214"," 9/04","21"
"18146","Re: [討論] 大家會想看屍速列車的續集嗎","xm31gl42"," 9/04","7"
"18149","[好雷] 屍速列車 閉嘴..你其實連活屍都演不好..","Fuzishan"," 9/04","11"
"18150","[負雷] 屍速列車 灑狗血的八點檔活屍片 ","steven11"," 9/04","29"
"18152","[好雷] 後勁很強的屍速列車","s78036"," 9/04","15"
"18153","[好雷] 屍速列車-末日恐慌下的人性旅程","ck0413"," 9/04","1"
"18154","[討論] 屍速列車 金主任","sun84324"," 9/04","14"
"18155","[好雷] 情緒滿分的屍速列車(內文有劇情雷)","vevally"," 9/04","9"
"18157","[好雷] 屍速列車-那就是人性","blackerangel"," 9/04","6"
"18159","[微負雷] 屍速列車 ","qoo4628802"," 9/04","6"
"18160","[普雷] 期待值過高的屍速列車。 ","Maderline"," 9/04","8"
"18161","Re: [討論] 雷-屍速列車中從火車把殭屍放出去","vhygdih"," 9/04","18"
"18162","[好雷] 屍速列車衝進我的心@@","kenda"," 9/04","2"
"18165","[普雷] 屍速列車-只適合從未看過活屍電影的人","xdfunnyboy"," 9/04","23"
"18167","[新聞]孔劉38小時捲款3000萬 《屍速列車》霸台","antonio888"," 9/04","10"
"18168","[討論] 有看過陰屍路的再看屍速列車的感想？人性的刻劃平板直白 ","modeldoggy"," 9/04","13"
"18171","Re: [討論] 屍速列車 預算問題","octobird"," 9/04","5"
"18172","[討論] 屍速列車有辦法讓諾蘭翻拍嗎?","say29217074"," 9/04","1"
"18175","[普雷] 屍速列車","feoteng2003"," 9/04","10"
"18177","Re: [討論] 有看過陰屍路(雷)的再看屍速列車(雷)的感想？","AMPHIBIA"," 9/04","12"
"18182","Re: [討論] 如果台灣來拍屍速列車的話？","COCOCCC"," 9/04","37"
"18184","Re: [討論] 屍速列車結局--向韓國活屍漫畫『極度恐慌』致敬","fundgto1975"," 9/04","5"
"18189","[討論] 屍速列車打敗野蠻女友 首日票房2300萬","jay5566"," 9/04","11"
"18193","[普雷]  屍速列車，好看但內容乏善可陳","rrrrewqqwe"," 9/04","12"
"18198","[普好雷] 男人對女人的各種愛--屍速列車","COCOCCC"," 9/04","4"
"18202","[討論] 屍速列車感染對象的疑問","yovis000"," 9/04","10"
"18206","[討論] 屍速列車 孕婦","opaa"," 9/04","38"
"18208","[好雷] 屍速列車-可以給小女主角最佳新人獎了 ","G4321"," 9/04","53"
"18210","[討論] 「屍速列車」前傳預告","kimiboy"," 9/04","14"
"18211","[好雷] 屍速列車，人渣一打全","y123tw2009"," 9/04","6"
"18212","[超好雷]屍速列車-爸爸們本來就比較吃虧 ","chrisydvin"," 9/04","70"
"18214","[普雷] 不太刺激的屍速列車 ","hand2846555"," 9/04","8"
"18216","[討論] 屍速列車的疫情爆發","chenpoyu"," 9/04","9"
"18221","Re: [討論] 屍速列車結局","white07"," 9/04","23"
"18224","[討論] 屍速列車中觀眾驚叫出來的瞬間(雷)","kyouya"," 9/04","49"
"18225","[好雷] \"屍速列車\"與\"流感\"的結局場景","pttlulu"," 9/04","15"
"18228","[好雷]屍速列車 恐懼是會傳染的，勇氣也是 ","benw"," 9/04","42"
"18229","[好雷] 屍速列車 今天看的感想","CSMUck"," 9/04",""
"18231","[好雷] 屍速列車-混亂見人性，生死透真情 ","immad"," 9/04",""
"18232","[討論] 屍速列車的雷聲大雨點小？（有雷）","momo7912"," 9/04",""
"18233","[普雷] 屍速列車","lifepass"," 9/04","1"
"18236","[  雷]  屍速列車的疑問","ejijojo"," 9/04","10"
"18237","[普雷] 屍速列車-適合哭點低與膽小的女生看 ","nate530"," 9/04","X2"
"18242","[討論] 如果屍速列車最後結局是這樣？","a881258888"," 9/04","20"
"18243","Re: [超好雷]屍速列車-爸爸們本來就比較吃虧 ","mirakle"," 9/04","5"
"18247","[討論] 釜山行:屍速列車  希望台灣跟進","hjw1023"," 9/04","12"
"18248","[壓力好雷] 屍速列車壓力好大心得","keybo"," 9/04","27"
"18249","Re: [討論] 如果屍速列車最後結局是這樣？","Beanoodle"," 9/04","2"
"18250","Re: [討論] 屍速列車的雷聲大雨點小？（有雷）","sean3378"," 9/04","2"
"18251","Re: [普雷] 屍速列車","jimmy5680"," 9/04","6"
"18255","[好雷] 屍速列車 ","chikuo"," 9/04","2"
"18257","[討論] 屍速列車-屍變的速度與情緒","ykan"," 9/04","53"
"18259","[好雷] 將惡夢場景搬上大螢幕：屍速列車 ","ookkla"," 9/04","4"
"18263","Re: [好雷] 屍速列車 ","cpblgu"," 9/04",""
"18264","[請益] 屍速列車上的一個問題(有雷)","flare321"," 9/04","36"
"18265","[驚天超負雷] 屍速列車跟國片比,就像屎~ ","diesss"," 9/04","X1"
"18267","[好雷]屍速列車-韓國電影及活屍片的標竿 ","bobbyx"," 9/04","9"
"18268","Re: [請益] 屍速列車上的一個問題(有雷)","MOONY135"," 9/04","21"
"18269","[負雷] 屍速列車到底好看在哪裡???????????","zacking"," 9/04","爆"
"18274","Re: [請益] 屍速列車上的一個問題(有雷)","kaido"," 9/04","7"
"18277","[好雷] 屍速列車-主角外掛比較沒開的活屍片","ROCKYY"," 9/04","15"
"18279","[ 好雷] 屍速列車","rs6677"," 9/04","3"
"18280","[討論] 屍速列車?","empresscute"," 9/04","51"
"18281","[普雷] 勸世心得文-屍速列車","apple7146"," 9/04",""
"18282","[好雷] 屍速列車 偶而換韓風口味的殭屍片","Emerson158"," 9/04","2"
"18283","Re: [超好雷]屍速列車-爸爸們本來就比較吃虧 ","bob120400"," 9/04","7"
"18285","[請益] 屍速列車開場疑問（有雷）","CleIndians"," 9/04","20"
"18290","[無雷] 活屍追趕跑跳、大推屍速列車的三個理由！","starstudded"," 9/05","3"
"18292","Re: [請益] 屍速列車開場疑問（有雷）","mimimi555"," 9/05","4"
"18293","[普雷] 屍速列車小彩蛋","yotinya"," 9/05","5"
"18294","[好雷] 屍速列車－翻玩老梗的感人喪屍電影","vivi09"," 9/05","33"
"18295","[好雷] 非驚悚恐怖的屍速列車 ","seraphim1992"," 9/05","6"
"18296","[普雷] 屍速列車之吐嘈點","Mansun"," 9/05","15"
"18297","[ 好雷]  屍速列車 有感想有疑問有雷","young3504"," 9/05","5"
"18299","[好雷] 屍速列車真的很好看  ","stock5566"," 9/05","2"
"18300","Re: [普雷] 屍速列車之吐嘈點","s78036"," 9/05","10"
"18301","[好雷]《屍速列車》變成殭屍。","sean8398"," 9/05","3"
"18305","[普雷] 屍速列車-不想哭也哭不出來","h1212123tw"," 9/05","33"
"18306","[請益] 屍速列車的被感染設定","Strasburg"," 9/05","14"
"18311","[普雷] 捧太高的屍速列車 ","killua92"," 9/05","39"
"18315","[新聞]《屍速列車》票房衝6千萬 鄭石勇獲頒榮譽","antonio888"," 9/05","25"
"18317","[好雷] 釜山行 屍速列車 太神拉","SODAECHO1"," 9/05","9"
"18318","[好雷]屍速列車-善惡並行的世界","faiya0513"," 9/05","4"
"18319","[好雷]屍速列車看地獄朝鮮-文化剖析 ","qooqoopoopoo"," 9/05","52"
"18321","[好雷] 屍速列車 關於老人姐妹花","Garbolin"," 9/05","31"
"18322","Re: [請益] 屍速列車的被感染設定","Garbolin"," 9/05","4"
"18324","[請益] 屍速列車可怕嗎?","shw27"," 9/05","28"
"18325","[請益] 有人看完屍速列車失眠的嗎？","herzausglas"," 9/05","25"
"18327","[好雷] 屍速列車爽但吐槽滿滿","newvalentine"," 9/05","12"
"18329","[ 好雷] 屍速列車-人何以為人","ZOTA15"," 9/05","3"
"18331","Re: [負雷] 屍速列車到底好看在哪裡???????????","shrines"," 9/05",""
"18332","[新聞] 導演親解密《屍速列車》靈感哪來！","exile14"," 9/05","5"
"18333","[討論] 覺得屍速列車超好看的人 去看李安片子會?","nate530"," 9/05","2"
"18337","[好雷] 屍速列車—可怕的是誰？","matthew52053"," 9/05","5"
"18339","[新聞]《屍速列車》的「女活屍」是前身動畫《首","ohhh21"," 9/05","27"
"18341","[討論] 屍速列車好雷那麼多的原因（？","raylock1216"," 9/05","3"
"18342","Re: [好雷] 屍速列車爽但吐槽滿滿","onlysanji"," 9/05","15"
"18344","Re: [討論] 覺得屍速列車好看 會覺得李安片子難看嗎?","RueiRing"," 9/05",""
"18348","[新聞]跑跳都比活屍快！「屍速列車」孕婦遭封史","antonio888"," 9/05","29"
"18349","[好雷]屍速列車觀後感-初發","songgaqp0"," 9/05","3"
"18350","[討論] 屍速列車VS喪屍末日戰(請叫我英雄)","ppking"," 9/05","19"
"18355","[普雷]  屍速列車","chaioya"," 9/05","6"
"18357","[新聞] 獨家/「屍速列車」曾遇宣傳困境!","eytdtdm8"," 9/05","12"
"18358","[無雷] 屍速列車 ","volcom"," 9/05","3"
"18359","[好無雷] 屍速列車 真的好看 毫無冷場","TiredPony"," 9/05","15"
"18360","Fw: [新聞] 《屍速列車》再飆新紀錄 3天內票房破億！","ipapa"," 9/05","43"
"18361","[大爛雷]《屍速列車》重新認真定義 刻板的好壞對比","peterpee"," 9/05","X3"
"18363","[負雷] 屍速列車","annd"," 9/05","39"
"18365","[影評] 《屍速列車》韓國社會的人性試煉場 ","grafishbanet"," 9/05",""
"18369","[微雷]屍速列車造就多位地表上最強","orangenight"," 9/05","13"
"18370","請益 屍速列車（有雷）","quiteandme"," 9/05","17"
"18371","[討論] 屍速列車的彩蛋 (喜歡記得按個推) !!","VVVV5555"," 9/05",""
"18372","[新聞] 買下「屍速列車」 其實是項大賭注！","filmwalker"," 9/05","20"
"18373","[請益] 請問屍速列車的結局是什麼","GhostFather"," 9/05",""
"18375","[ 好雷 ] 屍速列車-列車上的階級鬥爭","mewu"," 9/05","8"
"18376","[討論] 屍速列車疑問","e7712142002"," 9/05","4"
"18380","[討論]可否預估\"屍速列車\"最終在台灣票房呢?","antonio888"," 9/05",""
"18381","[討論] 屍速列車的感染者設定是否太破格？","cpblgu"," 9/05","2"
"18384","[負雷] 屍速列車不好看（有劇情內容討論）","orangePU"," 9/05","29"
"18385","[失望負雷]屍速列車 過譽的普片","wow12578"," 9/05","39"
"18386","[ 好雷]屍速列車的情感糾葛 ","area41gold"," 9/05","5"
"18387","[新聞] 《屍速列車》裡他最Man！「馬可愛」馬東","pf775"," 9/05","13"
"18389","[分享] 屍速列車 電影網站評價","SeanBean"," 9/05","72"
"18390","Re: [討論] 屍速列車好雷那麼多的原因（？","ck326"," 9/05","6"
"18391","[閒聊] 屍速列車裡面奶奶和大叔的談話","teramars"," 9/05","12"
"18392","[討論] 屍速列車的那個笑點全場笑最大聲（有雷）","CleIndians"," 9/05","47"
"18395","[討論] 為何台灣弄不出屍速列車這種電影","than09138"," 9/05","29"
"18396","[請益] 屍速列車會嚇人嗎？","aabb6105"," 9/05","32"
"18397","[討論] 屍速列車最有感的片段","tonyhsie"," 9/05","15"
"18398","[討論] 屍速列車要怎麼拍會更好?","kyouya"," 9/05","2"
"18400","Re: [負雷] 屍速列車不好看（有劇情內容討論）","Violataf"," 9/05","4"
"18401","[討論] 屍速列車(有雷)","blueink5566"," 9/05","8"
"18402","[好雷]屍速列車 屍控下的理性與感性 ","Siferia6398"," 9/05","2"
"18403","Re: [討論] 為何台灣弄不出屍速列車這種電影","Curry16"," 9/05","21"
"18405","Re: [討論] 屍速列車要怎麼拍會更好?","cpblgu"," 9/05","4"
"18406","Re: [負雷] 屍速列車不好看（有劇情內容討論）","LeedTV"," 9/05","2"
"18407","[普雷] 屍速列車","pensees"," 9/05","9"
"18408","Re: [討論] 為何台灣弄不出屍速列車這種電影","pitbull0123"," 9/05","2"
"18409","Re: [討論] 為何台灣弄不出屍速列車這種電影","chal"," 9/05","20"
"18410","[普雷]屍速列車 ","sppray"," 9/05","7"
"18411","[好雷] 屍速列車－隧道的另一頭 ","twoquarters"," 9/05","22"
"18413","Re: [討論] 為何台灣弄不出屍速列車這種電影","lifepass"," 9/05","3"
"18417","[好雷] 屍速列車","vitabella"," 9/05","2"
"18419","[好雷] 《屍速列車》- 人心難測","beatlenpunk"," 9/05","29"
"18421","Re: [討論] 為何台灣弄不出屍速列車這種電影","octobird"," 9/06","40"
"18427","[轉錄] 屍速列車給鈕承澤導演的話會怎樣","error123"," 9/06","27"
"18434","[ 普無雷]  有點過譽的屍速列車","jim85459"," 9/06","53"
"18435","[討論] 屍速列車-二刷後解答的疑問","pueir"," 9/06","66"
"18437","Re: [討論] 為何台灣弄不出屍速列車這種電影","chal"," 9/06","1"
"18438","[請益] 屍速列車的小疑問","jafflee7"," 9/06","4"
"18440","[請益] 屍速列車 結局 有雷","qaz01234567"," 9/06","3"
"18441","[好 雷] 屍速列車 ─ 人性的諸多面相","Alan1988"," 9/06",""
"18442","[普 雷] 屍速列車，沒有那種絕望感","yongb"," 9/06","33"
"18444","[普雷] 屍速列車—他們沒有錯只是討厭","kvsmile"," 9/06","5"
"18445","[ 好雷]  屍速列車","motorola368i"," 9/06","2"
"18447","Re: [失望負雷]屍速列車 過譽的普片","Fidi"," 9/06","11"
"18449","[好雷]屍速列車，人性之間的拔河。","yesmango"," 9/06","6"
"18452","[好雷] 屍速列車：活屍片的皮 親情&社會反思的骨","ooxxman"," 9/06","34"
"18457","[普雷]屍速列車 ","powderzhon"," 9/06","9"
"18459","[討論] 屍速列車還缺的元素?","maxmedia"," 9/06","3"
"18460","[討論] 活屍猖狂《屍速列車》3天破億網友喊二刷!","jay5566"," 9/06","25"
"18462","[討論] 台灣版屍速列車","Fidi"," 9/06","9"
"18464","[  好雷] 屍速列車 不失控的人性","leix2"," 9/06","5"
"18466","[討論] 屍速列車劇情疑問以及小小心得","DemonPomelo"," 9/06","31"
"18469","[討論] 時空叛逃者 和屍速列車同天上映的韓片","mtyo1018"," 9/06","10"
"18471","[討論] 屍速列車中男主住的房","kimura0701"," 9/06","35"
"18472","Re: [討論] 為何台灣弄不出屍速列車這種電影","faiwen5566"," 9/06","49"
"18473","[請益] 屍速列車假如給蔡明亮導的話會如何?","DonRod"," 9/06","7"
"18474","[好雷] 屍速列車 喪屍","qwe622679"," 9/06","3"
"18475","[普雷]有點搔不到癢處的屍速列車","longya"," 9/06","15"
"18484","Re: [討論] 為何台灣弄不出屍速列車這種電影","dreambreaken"," 9/06","47"
"18487","[轉錄] 成龍在屍速列車上被追殺該怎摸辦？","error123"," 9/06","25"
"18488","Fw: [問卦] 成龍在屍速列車上被追殺該怎摸辦？","h7382"," 9/06","27"
"18496","[討論] 這次屍速列車洗版風潮真的很誇張","XDGEE"," 9/06","爆"
"18500","[好雷] 屍速列車 人性的殭屍片 ","h2030625"," 9/06","5"
"18501","[討論] 屍速列車 只有我想法很猥褻嗎？","ps2kila"," 9/06","58"
"18502","[討論] 屍速列車是否會淪為北韓的宣傳利器？","cpblgu"," 9/06","2"
"18506","Re: [討論] 為何台灣弄不出屍速列車這種電影","chal"," 9/06","6"
"18507","[請益] 要怎麼說服老爸去看屍速列車","s88813"," 9/06","7"
"18508","[討論] 屍速列車即將撞上薩利機長","kinmenGD"," 9/06","18"
"18511","[討論] 屍速列車最恐怖的片段","yclsnoopy"," 9/06","45"
"18513","Re: [討論] 為何台灣弄不出屍速列車這種電影","diesss"," 9/06","6"
"18514","Re: [討論] 為何台灣弄不出屍速列車這種電影","SAYHINEO"," 9/06","1"
"18515","Re: [討論] 這次屍速列車洗版風潮真的很誇張","NaaL"," 9/06","27"
"18517","[好雷] 屍速列車囉嗦認真評 ","shrineless"," 9/06","67"
"18518","Re: [討論] 這次屍速列車洗版風潮真的很誇張","TiredPony"," 9/06","10"
"18519","[好雷] 屍速列車","belleaya"," 9/06","17"
"18521","[無雷] 屍速列車 ","aova"," 9/06","4"
"18524","[討論] 可能連署要求衛德聖拍台版屍速列車嗎？","fox0731"," 9/06",""
"18527","[微好雷] 屍速列車 表現不俗的娛樂片","Rosemary17"," 9/07","7"
"18528","[情報] 屍速列車前傳:起源-首爾車站","phlie0915"," 9/07","7"
"18529","[討論] 屍速列車想起一部港片","sangsong2005"," 9/07","8"
"18532","[討論] 末日Z戰 及 屍速列車..","KIMBEOM"," 9/07","24"
"18533","[討論] 屍速列車續集拍屍速郵輪有搞頭嗎?","Castiel"," 9/07","28"
"18534","[ 負雷] 過譽的屍速列車","kaisen"," 9/07","X4"
"18538","[普雷] 屍速列車(有雷) ","mikemagic88"," 9/07",""
"18539","Re: [討論] 這次屍速列車洗版風潮真的很誇張","simonneko"," 9/07",""
"18540","Re: [討論] 這次屍速列車洗版風潮真的很誇張","vhygdih"," 9/07","3"
"18542","Re: [普雷] 屍速列車(有雷) ","wayne200135"," 9/07","1"
"18543","[討論] 電影版怎麼不來個屍速列車投票呢","alecwen"," 9/07","30"
"18544","[討論] 覺得屍速列車很難看","backstabber"," 9/07","X5"
"18548","[討論] 屍速列車 只有我想問火車玻璃誰做的嗎","Lineage5415"," 9/07","9"
"18549","Re: [討論] 屍速列車 只有我想問火車玻璃誰做的嗎","pet621"," 9/07","10"
"18551","[討論] 屍速列車之大疑惑","tubie"," 9/07","19"
"18553","[請益]\"屍速列車\"適合和網友第一次約會看嗎?","antonio888"," 9/07",""
"18554","[討論] 屍速列車後悔沒有先看負面評價(雷)","father7"," 9/07","X2"
"18556","[新聞]屍速列車狂飆！網友最愛十大殭屍電影！","antonio888"," 9/07",""
"18559","Re: [討論] 屍速列車 只有我想問火車玻璃誰做的嗎","VictorC"," 9/07","11"
"18562","[討論] 屍速列車 男主角的兩個動作","NaaL"," 9/07","35"
"18569","[新聞]《屍速列車》7大哭點！最後一幕「給爸爸","antonio888"," 9/07","X3"
"18570","[請益] ［屍速列車］討論一個問題","mainysky"," 9/07","9"
"18571","[普好雷] 全台淪陷的屍速列車","melage"," 9/07","13"
"18573","[好雷] 屍速列車 觀後感","h54921157"," 9/07","4"
"18575","[討論] 屍速列車片商心臟夠大顆 沒人敢買他們要!","jay5566"," 9/07","51"
"18578","[好雷] 屍速列車-高品質的殭屍片 ","sdfsonic"," 9/07","7"
"18585","Re: [討論] 屍速列車 男主角的兩個動作","james123787"," 9/07","11"
"18586","[討論] 屍速列車的小疑問（微雷）","Yomiuri"," 9/07","13"
"18588","[好雷] 很不喪屍片的屍速列車 ","wayne1027"," 9/07","20"
"18592","[  普雷] 屍速列車還不錯但還稱不上神","richard0617"," 9/07","13"
"18595","[討論] 屍速列車有機會出續集嗎？","cpblgu"," 9/07","9"
"18597","[討論] 屍速列車裡的殭屍 起源:首爾車站","anony4c2003"," 9/07","7"
"18598","[好雷] 屍速列車 人的價值 存在於他的行為 ","ohdice"," 9/07","9"
"18601","Re: [普好雷] 全台淪陷的屍速列車","zaizen"," 9/07","1"
"18602","[好雷] 屍速列車,近代亞洲殭屍的先驅片","sherming7322"," 9/07","23"
"18604","[ 好雷] 屍速列車-愛如何讓這個世界轉動","fs30128"," 9/07","2"
"18607","[請益] 屍速列車的片尾音樂？","white07"," 9/07","3"
"18611","[好雷] 屍速列車...這個社會是喪屍組成的 ","dixieland999"," 9/07","16"
"18614","[討論] 屍速列車 活屍設定問題","protein1115"," 9/08","10"
"18615","Re: [好雷] 屍速列車,近代亞洲殭屍的先驅片","Nash4208"," 9/08",""
"18617","[討論] 屍速列車vs 棄城","layiadeng666"," 9/08",""
"18618","[好雷] 屍速列車二刷","vevally"," 9/08","36"
"18619","[討論] [  雷] 屍速列車(釜山行)結尾","wiz850405"," 9/08","18"
"18622","[討論] 屍速列車大家都變殭屍不好嗎?","kerkers"," 9/08","27"
"18626","[好雷] 屍速列車 短篇心得","piapiapiapia"," 9/08","3"
"18629","[討論] 屍速列車關於阿嬤（微雷）","annasuiisme"," 9/08","31"
"18632","Re: [好雷] 屍速列車二刷","Godfrey0216"," 9/08","3"
