"title","author","date","response"
"1992","[討論] 《X戰警：天啟》中「快銀」全新能力的展","SeanBean"," 2/08","30"
"4778","[討論] X戰警:天啟 第二支預告釋出","magneto5566"," 3/17","爆"
"6702","[討論] 一位人氣角色將於X戰警:天啟最新預告現身","magneto5566"," 4/12","29"
"6788","[討論] 大家覺得電影的黑鳳凰要和天啟互尬嗎？","kuja"," 4/13","2"
"6988","[閒聊] X戰警：天啟-電視廣告 [email protected]/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */ Fibre","reggirt"," 4/16","32"
"7413","[求問] 關於X戰警：天啟預告片2","derrickx"," 4/22","5"
"7604","[討論] 《X戰警：天啟》最終預告","flamelight"," 4/25","爆"
"7620","[討論] X-戰警 天啟 英文版最終預告","Askua"," 4/25","38"
"7628","Re: [討論] X-戰警 天啟 英文版最終預告","shaiker"," 4/25","15"
"7726","[討論] 天啟跟未來昔日？","pastnow"," 4/27","18"
"7984","[請益] 關於即將上映的《X戰警-天啟》一問","Emerson158"," 4/28","13"
"8154","[討論] X戰警:天啟 兩支電視預告","magneto5566"," 4/29","17"
"8274","[情報] 布萊恩辛格解釋X戰警:天啟究竟會發生什麼","jo5566"," 4/30","51"
"8285","Re: [情報] 布萊恩辛格解釋X戰警:天啟究竟會發生什麼","magneto5566"," 4/30","6"
"8480","[討論] 看完蝙蝠超人和美隊三 接下來好想看天啟!","notmine"," 5/02",""
"8489","[情報] X戰警：天啟 - 預告解說影片","kendenis"," 5/02","4"
"8712","[討論] 期待 x戰警 天啟 ，有雷","kuja"," 5/03","6"
"8792","[請益] 請問在看X戰警 天啟之前該看哪些？","apple9520"," 5/04","74"
"8886","[討論] X戰警:天啟 片長為143分鐘","magneto5566"," 5/05","41"
"9083","[討論] 天啟票房會因為美隊3產生排擠效應嗎?","krosby"," 5/08","82"
"9150","[討論] 天啟會有像是內戰跟BVS的討論度嗎?","ptt9999"," 5/08","53"
"9206","[討論] 為各位準備的 X戰警-天啟 資料","takura"," 5/09","53"
"9252","[討論] X戰警-天啟爛蕃茄開盤","Tristanoskar"," 5/10","爆"
"9253","Re: [討論] X戰警-天啟爛蕃茄開盤","kevinhft"," 5/10","69"
"9254","Re: [討論] X戰警-天啟爛蕃茄開盤","pttkobe"," 5/10","16"
"9255","Re: [討論] X戰警-天啟爛蕃茄開盤","aspired"," 5/10","17"
"9258","Re: [討論] X戰警-天啟爛蕃茄開盤","chirex"," 5/10","爆"
"9262","Re: [討論] X戰警-天啟爛蕃茄開盤","arsl400"," 5/10","35"
"9269","Re: [討論] X戰警-天啟爛蕃茄開盤","magneto5566"," 5/10","49"
"9318","Re: [討論] X戰警-天啟爛蕃茄開盤","HulkSmash"," 5/10","X1"
"9319","[無雷] X戰警：天啟 (2016)","machine139"," 5/10","44"
"9368","[贈票] X教授還是萬磁王？送你看《X戰警：天啟》","epmt"," 5/11","2"
"9396","[新聞] 奧斯卡伊薩克 自願當反派天啟","iam168888888"," 5/11","20"
"9457","[新聞] 死侍加入X戰警？《天啟》導演：拍不好會","seguignol"," 5/12","27"
"9677","[討論] X戰警：為什麼會有天啟??","HulkSmash"," 5/15","X1"
"9692","[討論] X戰警:原世界線沒碰到天啟嗎?(無任何劇透)","than09138"," 5/15","42"
"9832","[請益] 請問X戰警：天啟的彩蛋問題（雷）","marsfb"," 5/16","11"
"9846","[討論] X戰警:天啟的台灣宣傳cosplay","arsl400"," 5/17","33"
"9849","[好雷] X戰警天啟 誠意十足的爽片(滿滿的雷)","Xieduo"," 5/17","20"
"9879","[選片] 美隊3?還是天啟","kuja"," 5/17","55"
"9882","[片單] 看天啟之前的片單","louise13"," 5/17","55"
"9894","[討論] X戰警：天啟，金鋼狼與琴葛雷?(雷)","marsfb"," 5/17","12"
"9905","[討論] 《X戰警：天啟》花絮 詹姆斯Ｘ教授剃頭秀","cilay7391"," 5/17","12"
"9916","[請益] X-MEN 天啟 看哪一種比較好","wrbdnombd"," 5/17","13"
"9933","[ 負雷] 沒有高潮的天啟","AQUANGEL"," 5/18","14"
"9934","[噁  雷]  老狗變不出把戲的天啟 ","RRloveDD"," 5/18","5"
"9936","[好雷] 天啟根本好看 ","ya700"," 5/18","21"
"9941","[普雷] X 戰警：天啟 -- 又一個偽神 ","flowergone"," 5/18","23"
"9942","[  雷] X戰警：天啟的片尾彩蛋？？","KB8"," 5/18","4"
"9945","天啟和金錢怪獸  要選那一片啊","yulung33"," 5/18","4"
"9951","[ 好雷] x戰警 天啟","jt13"," 5/18","1"
"9956","[好雷] X戰警 天啟","godblessY"," 5/18","9"
"9963","[好雷] 《X戰警：天啟》個人觀後感想","rick0905"," 5/18","8"
"9965","[普雷] 嗑電影:X戰警:天啟","gys2"," 5/18","1"
"9968","[好雷] X戰警：天啟","krajicek"," 5/18","8"
"9969","[普雷] X-MEN 對天啟跟琴的一些看法","breakingmilk"," 5/18","4"
"9971","[ 普雷]  X-Men天啟","ckshchen"," 5/18","8"
"9972","[好雷] X-戰警:天啟 心得(大量劇透) ","carotyao"," 5/18","4"
"9973","[請益] X戰警天啟的3D效果如何?","erisedhtaed"," 5/18","7"
"9974","[好雷] X戰警:天啟心得 以及彩蛋推測 ","orzisme"," 5/18","17"
"9975","[負雷] X戰警:軟掉的天啟(X-Men: Apocalypse)","arsl400"," 5/18","9"
"9976","[好雷] X戰警：天啟--頭重腳輕但瑕不掩瑜","yasopp"," 5/18","8"
"9978","[好雷]X戰警:天啟是沒那麼有\"深度\"的BvS2.0 ","CavendishJr"," 5/18","16"
"9981","[好雷]XXXXXX戰警-天啟 ","KYOZAX"," 5/18","10"
"9984","[普雷]X戰警-天啟 大魔王能力","showbear"," 5/18","21"
"9987","Re: [好雷] X戰警：天啟--頭重腳輕但瑕不掩瑜","KerryKing"," 5/18","1"
"9988","[好雷] X戰警:天啟","DDDDing"," 5/18","15"
"9990","[ 好雷] X戰警:天啟","yua123"," 5/18","5"
"9992","[負雷] XMEN 天啟 - 進場前請三思","berlinch2000"," 5/18","31"
"9993","[討論] 天啟的劇情亮點，有雷","kuja"," 5/18","2"
"9995","[普雷] X-MEN 天啟","wrbdnombd"," 5/18","18"
"9997","[選片] 美隊3 還是 X戰警:天啟?","evahappy33"," 5/18","41"
"10003","[好雷] 天啟，不意外的爽片(無雷","kdrama"," 5/18","5"
"10006","[好雷] X戰警 天啟 ","JLink"," 5/18","7"
"10007","[無雷]XMEN--天啟 青菜和蘿蔔 ","fw2009tc"," 5/18","9"
"10010","[討論] 天啟感想","pttkobe"," 5/18","6"
"10014","[請益] 請問天啟幾個彩蛋?","HOTONY"," 5/18","7"
"10020","[請益] X戰警天啟 與未來昔日問題請教（雷）","kilong17"," 5/18","4"
"10021","[普雷] Ｘ戰警-天啟心得","ChesterB"," 5/18","1"
"10023","[  地表最強好雷] X-MEN 天啟","hsuanting"," 5/18","13"
"10024","[請益] 沒看過xman直接看天啟","aassdsd"," 5/18","3"
"10025","[討論] 關於天啟，快銀的音樂？有雷慎入","sour510"," 5/18","4"
"10026","[普雷] X戰警：天啟","changeagle"," 5/18","7"
"10028","[無雷] 天啟很好看 天啟大魔王最終失敗合理","gaymuscle"," 5/18","9"
"10029","[好雷] X戰警:天啟  水準以上的娛樂片","magneto5566"," 5/18","15"
"10031","[討論] 其實我覺得x戰警3比天啟好看","pttkobe"," 5/18",""
"10035","[妙雷] 讓我常常出戲的Ｘ戰警－天啟及心得 有雷 ","afu46"," 5/18","17"
"10037","[討論] （含雷）支持天啟","elimile"," 5/18","4"
"10038","[普雷] X戰警-天啟的大魔王","jessica35354"," 5/18","2"
"10041","[ 好雷 ]  X戰警：天啟","asd840721"," 5/19","13"
"10043","[普雷] X戰警-天啟：劇情緊湊但可惜結局乏力","ck0413"," 5/19","5"
"10045","[失望雷] 天啟-浪費了元祖變種人","monmo"," 5/19","41"
"10046","[普雷] X戰警：天啟","a5378623"," 5/19","3"
"10048","Re: [ 好雷 ]  X戰警：天啟","GFDS"," 5/19","3"
"10052","Re: [討論] X戰警:原世界線沒碰到天啟嗎?(大雷)","cyuching"," 5/19","3"
"10053","[好雷] X戰警-天啟迷妹觀影心得","rio6625"," 5/19","5"
"10054","[負雷] X戰警-天啟  ","youplease"," 5/19","2"
"10055","[討論] 天啟的萬磁王","materu"," 5/19","1"
"10057","[請益] 天啟片尾的彩蛋?","oinnnnk"," 5/19","4"
"10061","[普雷] X戰警：動機失焦的天啟末日","ris6825"," 5/19","6"
"10062","[好雷] X戰警天啟 不用擔心了法鯊很棒","hhwang"," 5/19","14"
"10065","[有雷] X戰警-天啟","mapsooooo"," 5/19","2"
"10067","[普好雷] X戰警  承先啟後的天啟","shenzhu"," 5/19","7"
"10068","[ 負雷] X戰警 天啟","AKAI5566"," 5/19","12"
"10069","[偏好雷] X戰警三-天啟 ","BlackWhite55"," 5/19","13"
"10072","[討論] X戰警:天啟 關於角色的碎碎念......","bleachheart"," 5/19","3"
"10075","[討論] 版上對天啟真的超友善的!","arsl400"," 5/19","77"
"10076","[好雷] X戰警天啟  比美國隊長3好看","SpadeR"," 5/19","15"
"10078","[  雷] X戰警：天啟","XDDDDDDXDDDD"," 5/19","6"
"10080","[討論] 有雷，天啟最後","kuja"," 5/19",""
"10081","[討論] 個人評視覺爽度:超蝙>天啟>美3","pttkobe"," 5/19",""
"10082","[好雷] X戰警 天啟 4DX","system32"," 5/19","8"
"10087","[討論] X戰警天啟裡的緋紅小女孩","gaymuscle"," 5/19","31"
"10091","[好雷]天啟 ","Aliensoul"," 5/19","9"
"10092","[討論] 美3陣容打的贏天啟+四騎士嗎?(雷)","h2030625"," 5/19","73"
"10093","[討論] 天啟有這麼推?","aidszzzz2000"," 5/19","40"
"10094","Re: [討論] 天啟有這麼推?","alexmai"," 5/19","10"
"10099","[普雷] 其實是微負雷的天啟","Koknight"," 5/19","8"
"10100","[浪費角色雷] X戰警：天啟 ","disdark"," 5/19","16"
"10103","Re: [好雷] X戰警天啟 不用擔心了法鯊很棒","hle"," 5/19","22"
"10104","Re: [討論] 天啟有這麼推?","MapleT"," 5/19","8"
"10116","[雷] 從 BVS 與 天啟 看 內戰","HulkSmash"," 5/19","3"
"10117","Re: [失望雷] 天啟-浪費了元祖變種人","carotyao"," 5/19","10"
"10118","[討論] 天啟評價不好的原因","dxdy"," 5/19",""
"10124","[請益] [有雷]良心企業~天啟","hydrant"," 5/19","87"
"10128","[討論] 天啟跟美國隊長的問題,有雷!","Ddylan"," 5/19","21"
"10139","[負雷] X戰警-天啟","jasperlove"," 5/19","12"
"10146","[討論] X-MEN 天啟 配樂","badwoods"," 5/19","6"
"10148","[討論] (有雷) 天啟—快銀的速度？","CovacsYeh"," 5/19","27"
"10149","[好雷] X戰警:天啟","luvshiou"," 5/19","26"
"10150","[請益] 天啟中的快銀為何???","demo3399"," 5/20","19"
"10151","[好雷] X戰警-天啟  慣老闆與新鮮的肝 ","waymayday"," 5/20","14"
"10152","[普雷] X戰警：天啟的反派根本是時尚造型師","mited"," 5/20","47"
"10153","[請益] 關於X戰警-天啟的彩蛋","dickygto"," 5/20","7"
"10155","[好雷] 天啟之商場啟示錄","COCOCCC"," 5/20","11"
"10156","[好雷] 特雷--《X戰警:天啟》講話內建回音最猛","ZAZS"," 5/20","42"
"10158","[討論] 天啟能力問題(雷)","h2030625"," 5/20","3"
"10163","[有雷] 天啟中，法官跟獨眼龍的關係？","thankmilk"," 5/20","37"
"10164","[好雷] X-Men：天啟","macrose"," 5/20","16"
"10165","[選片] X Men 天啟 IMAX或一般影廳？","bookhello"," 5/20","7"
"10166","[影評]X戰警集大成　天啟神作回魂","a2975"," 5/20","1"
"10169","[微雷]《X戰警:天啟》影片影評-幫光頭教授QQ ","trueman"," 5/20","5"
"10170","[討論] X戰警，如果天啟最後跟電影走向不同（有雷）","YuTeaNe"," 5/20","17"
"10173","[  雷] X戰警 天啟  史上最強變種人?","pp850919"," 5/20","6"
"10176","Re: [討論] X戰警，如果天啟最後跟電影走向不同（有雷）","loserfatotak"," 5/20","9"
"10177","Re: [  雷] X戰警 天啟  史上最強變種人?","FCSHSKY"," 5/20","6"
"10182","[討論] 天啟_台灣威秀有周邊嗎？","popcorn8"," 5/20","16"
"10188","[  雷] 天啟-萬磁王的孩子們...","N42"," 5/20","9"
"10191","[普雷] X戰警天啟心得 (文章長,有雷請注意)","takura"," 5/20","4"
"10192","[好雷] 天啟根本來搞笑的","kerkers"," 5/20","8"
"10202","[好雷] 《X戰警：天啟》是誰召喚了布萊特瑞納？","a80568911"," 5/20","28"
"10204","[無雷] X-Man 天啟  大家覺得 ","BerITh"," 5/20","5"
"10213","[普偏好雷] X戰警：天啟","tonylcy"," 5/20","5"
"10217","[ 好雷] X戰警天啟之其實三傻戲份很重啊!","JkitH"," 5/20","8"
"10218","[還ok雷] 天啟 x-men戰警 ","Zionward"," 5/20","5"
"10224","[好雷]X戰警：天啟心得快銀魔形女亮眼 ","littableaf"," 5/20","3"
"10225","[討論] 有人看4DX天啟嗎？","Lamigirls48"," 5/20","9"
"10227","[好雷] X戰警：天啟 ","m19871006"," 5/20","9"
"10228","[討論] X戰警天啟幾個小問題(雷)","umachan"," 5/20","19"
"10232","[好雷]其實x戰警天啟還不錯看 ","zero061"," 5/20","5"
"10238","[討論] X-Men 天啟 (雷)","charking"," 5/21","3"
"10239","[請益] 天啟中一個大多數人都有的問題(雷)","mimi8598"," 5/21","5"
"10240","[討論] 分享天啟出場的音樂","aswwqed"," 5/21","5"
"10241","[討論] X戰警天啟的小問題(雷)","tmpss88109"," 5/21","9"
"10242","Re: [討論] X戰警天啟的小問題(雷)","saveme"," 5/21","1"
"10243","[好雷] X戰警：天啟~家和萬事興~","tsukachan"," 5/21","6"
"10246","[好雷] 關於天啟預告片疑問","hcc570910"," 5/21","6"
"10249","[討論]回頭看之前未來昔日的天啟彩蛋","Xieduo"," 5/21","7"
"10252","[好雷]X戰警:天啟  電影觀後感 ","abc153963"," 5/21","9"
"10253","Re: [討論]回頭看之前未來昔日的天啟彩蛋","PTTCATKING"," 5/21","2"
"10255","[討論] X戰警天啟大家覺得哪段最好笑(有雷)","awhat"," 5/21","53"
"10259","[討論] 這是天啟的弱點嗎?XD (有雷)","leonabc963"," 5/21","8"
"10260","[新聞] X教授的學校招生廣告影片(天啟宣傳)","kuninaka"," 5/21","24"
"10261","[好雷]X戰警:天啟 只想特別來說Havok法官/衝擊波","pkn"," 5/21","31"
"10268","[好雷] X戰警:天啟","JOYE0326"," 5/21","3"
"10269","[好+爛雷]X戰警-天啟 觀後感 ","q76211635"," 5/21","29"
"10270","[討論] 關於X戰警天啟某場戰鬥(有雷)","faang"," 5/21","14"
"10274","Re: [好雷]X戰警:天啟 只想特別來說Havok法官/衝擊波","Davidgood"," 5/21","30"
"10277","[好雷] 天啟","sss6218"," 5/21","15"
"10280","[好雷] 天啟","lemonblue"," 5/21","23"
