"title","author","date","response"
"1089","[討論] DC《自殺突擊隊》 全新預告","alljerry04"," 1/20","88"
"1327","Re: [討論] DC《自殺突擊隊》 全新預告","kowei526"," 1/25","12"
"2792","[討論][雷] 自殺突擊隊的相關劇情?","gamesame7711"," 2/18","4"
"2795","[討論] 兩個有關自殺突擊隊常見的誤會","sunny1991225"," 2/18","9"
"4033","[新聞] Variety透漏《自殺突擊隊2》預計2017開拍","w223357"," 3/05","6"
"4264","[新聞] 瑪格羅比《自殺突擊隊》搞怪 不穿經典小","SweetPower"," 3/09","13"
"5911","[討論] 自殺突擊隊的笑點都在預告裡了","bebopfan"," 4/01","28"
"6443","[新聞] 自殺突擊隊重啟拍攝工作三周","s2657507"," 4/08","43"
"6444","Re: [新聞] 自殺突擊隊重啟拍攝工作三周","alljerry04"," 4/08","8"
"6620","[討論] 《自殺突擊隊》MTV 電影獎新預告","alljerry04"," 4/11","爆"
"6641","Re: [討論] 《自殺突擊隊》MTV 電影獎新預告","chirex"," 4/11","15"
"6655","Re: [新聞] 自殺突擊隊重啟拍攝工作三周","beckseaton"," 4/11","9"
"6671","Re: [討論] 《自殺突擊隊》拜託雷我","doiixxi"," 4/11","14"
"7064","Re: [新聞] 自殺突擊隊重啟拍攝工作三周","water10511"," 4/17","5"
"9119","[討論] 2代羅賓之死可能會出現在自殺突擊隊","purue"," 5/08","12"
"10473","[新聞]《自殺突擊隊》突發試映會空前成功","takura"," 5/23","57"
"10671","[新聞] 不只《自殺突擊隊》小丑女 「他」也有望","seguignol"," 5/26","27"
"11091","[新聞] DC自殺突擊隊 更新海報","sthho"," 6/02","59"
"11124","[新聞] 《自殺突擊隊》釋出全新人物介紹影片及人","ocp1017"," 6/02","1"
"11314","[劇情雷] 慎入!《自殺突擊隊》劇情雷","s2657507"," 6/05","13"
"11337","[新聞] 《自殺突擊隊》神秘試片 獲捧最佳漫畫改","kazamisin"," 6/06","23"
"11416","[新聞] 恐怖小丑＋性感小丑女！《自殺突擊隊》","ocp1017"," 6/07","9"
"11493","[新聞] 不跟風死侍 《自殺突擊隊》非限制級","conpo"," 6/08","11"
"12328","[新聞] 《自殺突擊隊》導演大衛艾耶透露「小丑」","ocp1017"," 6/19","3"
"12463","[新聞] 《自殺突擊隊》片場直擊：1.製片訪談","Quiff"," 6/21","9"
"12793","[討論] 自殺突擊隊片長：比死侍短","bebopfan"," 6/24","14"
"12824","Re: [討論] 自殺突擊隊片長：比死侍短","tkuterry"," 6/25","6"
"12882","[新聞] 《自殺突擊隊》僅100分鐘？導演霸氣2字回","seguignol"," 6/25","6"
"12955","[新聞] 《自殺突擊隊》片場直擊：2.傑寇特尼、","Quiff"," 6/26","7"
"13047","[新聞] 自殺突擊隊多張劇照及片長資訊","s2657507"," 6/28","13"
"13241","[新聞] 《自殺突擊隊》片場直擊：3.瑪格羅比訪談","Quiff"," 7/01","5"
"13640","[新聞] 《自殺突擊隊》片場直擊：4.喬爾金納曼、","Quiff"," 7/06","7"
"13947","[討論] 自殺突擊隊 電視預告x4+一些劇照海報","WMstudio"," 7/10","9"
"14131","[新聞] 《自殺突擊隊》片場直擊：5.導演大衛艾亞","Quiff"," 7/12","4"
"14497","[討論]《自殺突擊隊》角色介紹短片","s2657507"," 7/17","43"
"14616","[新聞] 《自殺突擊隊》獨家剪輯預告","s2657507"," 7/19","14"
"14661","[討論] 自殺突擊隊－小丑&小丑女 超精緻模型!","WMstudio"," 7/20","8"
"14667","[贈票]搶先加入【自殺突擊隊】一起來點好玩的！","lcyspeaking"," 7/20","爆"
"14739","Re: [討論] 自殺突擊隊－小丑&小丑女 超精緻模型!","Wall11"," 7/21","6"
"14740","[討論]《自殺突擊隊》角色獨立預告(Harley)","s2657507"," 7/21","16"
"14761","Fw: [情報] 自殺突擊隊-魅惑女巫(獨立預告片段)","poca777"," 7/21","19"
"14804","［情報］自殺突擊隊 小丑 獨立預告","chris510700"," 7/22","爆"
"14963","[討論] 自殺突擊隊 康納秀獨家片段","lin7910"," 7/24","28"
"15030","[新聞] 三天1億！自殺突擊隊有望刷新8月票房紀錄","sampsonlu919"," 7/25","29"
"15051","[新聞] 超人Henry完美偽裝討簽名 《自殺突擊隊》","twodollar"," 7/25","47"
"15068","[討論] 自殺突擊隊 Katana","macefindu"," 7/25","25"
"15079","Fw: [情報] 自殺突擊隊 加州動畫展 最新3分鐘預告","sampsonlu919"," 7/25","6"
"15183","[專欄] 史上最惡團體《自殺突擊隊》角色大解析 ","grafishbanet"," 7/27","17"
"15365","[討論] 《自殺突擊隊》IMAX版專屬倒數片頭","SKnight"," 7/30","9"
"15370","[討論] 自殺突擊隊大魔王","edwin1231"," 7/30","19"
"15388","[請益] 自殺突擊隊","ILOYO"," 7/30","8"
"15421","[請益] 自殺突擊隊電影男主角是威爾史密斯?","jay5566"," 7/30","26"
"15444","Re: [討論] 自殺突擊隊大魔王","killeryuan"," 7/31","3"
"15450","Re: [請益] 自殺突擊隊電影男主角是威爾史密斯?","solhuang"," 7/31","6"
"15457","Re: [請益] 自殺突擊隊電影男主角是威爾史密斯?","purue"," 7/31","13"
"15520","[新聞] 小丑就是羅賓？《自殺突擊隊》導演這麼說","Wall11"," 8/01","17"
"15596","[請益] 想請問今天有去看特映自殺突擊隊的朋友","dogwang22"," 8/02","21"
"15623","[普好雷] 自殺突擊隊 ","SUMMERMAN"," 8/02","72"
"15626","[好雷] 自殺突擊隊","alljerry04"," 8/03","23"
"15628","[討論]自殺突擊隊爛番茄開盤囉~~~ ","CavendishJr"," 8/03","爆"
"15630","[好雷]充滿角色魅力－自殺突擊隊 ","bpf1980"," 8/03","1"
"15635","[好無雷] 自殺突擊隊 ","BlueTuna601"," 8/03","15"
"15637","[普無雷] 自殺突擊隊","chelsea1035"," 8/03","26"
"15640","[普好雷] 自殺突擊隊 不專業心得","sagiko"," 8/03","8"
"15643","[請益] 自殺突擊隊需要看到3D嗎？","yua123"," 8/03","10"
"15646","[無雷] 觸電網【自殺突擊隊】觀後短評原文 ","truemovie"," 8/03","97"
"15648","[微負雷]自殺突擊隊~預告剪很好 ","enroe"," 8/03","22"
"15650","[好雷] 自殺突擊隊-可愛且真誠的反派角色","ck0413"," 8/03","25"
"15656","[討論] 導演大衛艾亞回應《自殺突擊隊》評價","EvilisGood"," 8/03","50"
"15657","[普雷] 自殺突擊隊 有一點可惜","eva2255848"," 8/03","20"
"15662","[ 好無雷]必要之惡！？《自殺突擊隊》特映心得","hulk0813"," 8/03","14"
"15682","[影評] 自殺突擊隊 -可愛又迷人的反派故事 ","grafishbanet"," 8/03","6"
"15687","[閒聊] 網路翻譯的自殺突擊隊影評","xxx60709"," 8/03","83"
"15702","[討論] 超粒方點評「自殺突擊隊」","ul66"," 8/03","82"
"15738","[負無雷] 自殺突擊隊","rd2l4"," 8/04","10"
"15739","[請益] 自殺突擊隊需要看IMAX 3D 嗎？","ctes940008"," 8/04","16"
"15740","[好無雷] 自殺突擊隊/自殺小隊","tomsonchiou"," 8/04","8"
