"title","author","date","response"
"2115","[討論] 看死侍吃觀眾","arsl400"," 2/10","18"
"2116","[好雷] 笑死人不償命的死侍 ","teramars"," 2/10","9"
"2118","[請益] 死侍的歌曲","Golbez"," 2/10","10"
"2121","[普雷] 真的很普通的死侍","aa175200"," 2/10","8"
"2123","[普雷] 死侍 ","ya700"," 2/10","5"
"2125","[討論] 一些死侍和國片比較和分析文","gn01838335"," 2/10","14"
"2127","[無 雷]死侍 ","fox0731"," 2/10","3"
"2128","[討論] DeadPool(死侍）","k58903040"," 2/10","9"
"2129","無雷 死侍不看這個年怎麼過","bensit"," 2/10",""
"2130","[請益] 死侍最後台詞","MotoTron"," 2/10","4"
"2140","[超好雷] 死侍-完全的粉絲向電影","chirex"," 2/10","34"
"2141","[好雷] 惡棍英雄：死侍 電影觀後感","abc153963"," 2/10","13"
"2146","[討論] 死侍票房單日票房破紀錄","tcps0428"," 2/10","49"
"2147","[負雷] 死侍","SangoDragon"," 2/10","1"
"2152","[ 有雷] 死侍-一個醫療糾紛的故事","eno4022"," 2/10","X2"
"2155","Re: [ 有雷] 死侍-一個醫療糾紛的故事","radi035"," 2/10","33"
"2157","[贈票] 19:20 微風國賓 死侍","bumpofchiki"," 2/10","7"
"2160","[討論] 像死侍這種類型的電影台詞翻譯問題?","superlighter"," 2/10","18"
"2163","[討論] 死侍最後決戰的場所","WFXX"," 2/10","20"
"2165","[新聞] 繼續嘴砲挑戰極限！《死侍》續集傳已在籌","zxcxxx"," 2/10","13"
"2168","[好雷] 死侍 極致中二嘴砲無敵 ","seanx1991"," 2/10","1"
"2175","[負雷] 死侍 期望越大失望越大","fattycrab"," 2/10","X4"
"2177","Re: [負雷] 死侍 期望越大失望越大","radi035"," 2/10","15"
"2178","Re: [負雷] 死侍 期望越大失望越大","gn01838335"," 2/10","5"
"2180","Re: [負雷] 死侍 期望越大失望越大","weepchild"," 2/11","1"
"2181","Re: [負雷] 死侍 期望越大失望越大","meidoku"," 2/11","32"
"2182","[好雷] 死侍 不同的英雄魅力","jojo0611188"," 2/11","6"
"2183","[新聞] 國片不敵！《死侍》首日狂賣5800萬 刷新","aaf"," 2/11","7"
"2187","[請益] 死侍的嘴炮比較像金庸哪個腳色?","bouly"," 2/11","5"
"2189","Re: [負雷] 死侍 期望越大失望越大","Opethmist"," 2/11","1"
"2190","[討論] 死侍中的梗(有雷)","sq61372py"," 2/11","58"
"2193","[負雷] 死侍and大尾 ","srx3333"," 2/11","32"
"2195","Re: [負雷] 死侍 期望越大失望越大","chirex"," 2/11","14"
"2196","[討論] 死侍=美國版的瘋狂假面","wenduck"," 2/11","5"
"2201","Re: [新聞] 繼續嘴砲挑戰極限！《死侍》續集傳已在籌","ceca"," 2/11","9"
"2202","Fw: [爆卦] 死侍露一堆奶叫(輔15)?","ololkiss123"," 2/11","70"
"2203","Re: [爆卦] 死侍露一堆奶叫(輔15)?","kelosh22"," 2/11","3"
"2204","Re: [爆卦] 死侍露一堆奶叫(輔15)? (留言有微雷","Zw111196"," 2/11","9"
"2205","Re: [有雷] 死侍-一個醫療糾紛的故事","eno4022"," 2/11","3"
"2206","Re: [爆卦] 死侍露一堆奶叫(輔15)?","AJAPPLE"," 2/11","35"
"2208","[選片] 死侍 / 恐龍當家 / 大尾2","jurisdoctor"," 2/11","39"
"2210","Re: [新聞] 國片不敵！《死侍》首日狂賣5800萬 刷新","lpbrother"," 2/11","5"
"2213","Re: [爆卦] 死侍露一堆奶叫(輔15)?","TrYshow"," 2/11","15"
"2217","Re: [負雷] 死侍 期望越大失望越大","rshadow"," 2/11","4"
"2220","[請益] 有關死侍的一個問題","ga568116"," 2/11","8"
"2221","[請益] 死侍的片尾問題","osf"," 2/11","4"
"2225","[有雷] 死侍嘴炮無極限!","jessica83220"," 2/11","11"
"2232","[新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大警訊","sucksboy"," 2/11",""
"2233","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","vince4687"," 2/11","8"
"2234","[好雷] 死侍-嘴砲無極限(極大雷)","f575739"," 2/11","2"
"2235","R:[新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大警","jiern"," 2/11","20"
"2236","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大警訊","gn01838335"," 2/11","13"
"2237","[有雷] 死侍 邊看邊有疑問 ","kkessherry"," 2/11","3"
"2238","[好雷] 死侍","swattw"," 2/11",""
"2239","[新聞] 死侍兩日破億 正式登頂賀歲片冠軍寶座","ooic"," 2/11","31"
"2240","[討論] 死侍(笑點大雷)vs大尾笑點 (死侍笑點雷) ","ckshchen"," 2/11","7"
"2241","Re: [有雷] 死侍-一個醫療糾紛的故事","radi035"," 2/11","1"
"2244","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大警訊","chirex"," 2/11","31"
"2248","[討論] 死侍是屬於哪個世界觀的？","mkm000111"," 2/11","15"
"2249","[ 負雷] 死侍--英文版大尾2 (有關於大尾的想法)","w40214"," 2/11","X1"
"2250","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","btm978952"," 2/11","6"
"2252","[請益] 死侍跟死神bleach合作有看頭嗎","liveforhappy"," 2/11","X1"
"2260","[請益] 死侍在金剛狼X不是出現過了？","bolichen"," 2/11","20"
"2262","[討論] 跟兒子去看死侍","ggly"," 2/11","9"
"2263","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","color345"," 2/11","4"
"2265","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","berlinch2000"," 2/11","7"
"2269","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","octobird"," 2/11","5"
"2270","[選片] 大賣空/13小時/史帝夫賈伯斯/死侍","foxconn1080"," 2/11","26"
"2271","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","gidapops"," 2/11","2"
"2273","[請益] 死侍中的客串?","norefish"," 2/11","9"
"2274","[討論] 死侍---墜落問題","andylin2468"," 2/11","23"
"2275","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","kuoHF"," 2/11",""
"2284","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","jasont1"," 2/11","3"
"2286","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","typered"," 2/11","16"
"2290","[好雷] 死侍～英雄界的嘴砲王 爽啦~","paulyear"," 2/11","1"
"2296","[好雷] 還不錯的死侍 ","auron4041"," 2/12","6"
"2297","[好雷] 超好笑且不一樣的英雄--死侍","bruce77"," 2/12","4"
"2300","[爽雷] 死侍一整個舒爽不用動腦的爽片","t13thbc"," 2/12","4"
"2301","[無雷]大尾鱸鰻跟死侍!? ","jessica418"," 2/12","4"
"2303","[好雷] 死侍-情侶看超適合的","fedekovic"," 2/12","5"
"2304","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","Dong0129"," 2/12","13"
"2307","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","somaic50"," 2/12","76"
"2308","Re: [爆卦] 死侍露一堆奶叫(輔15)?","arsl400"," 2/12",""
"2309","[普雷] 死侍 ","kaoru1992"," 2/12","7"
"2312","Re: [好雷] 超好笑且不一樣的英雄--死侍","love6406"," 2/12","5"
"2315","[請益] 有人跟我一樣覺得死侍不好看嗎??","AlivsRoyal"," 2/12","39"
"2321","[討論] 請問死侍開頭的那首歌?","tk12431"," 2/12","5"
"2324","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","typered"," 2/12","5"
"2332","[請益] 想問一下死侍最後決戰那邊","johna830525"," 2/12","2"
"2333","[無雷]真的不需要去看的死侍","lolocha"," 2/12","69"
"2337","[討論] 有人跟我一樣覺得死侍翻譯爛嗎","a20052403"," 2/12","11"
"2339","Re: [無雷]真的不需要去看的死侍","andy0507"," 2/12","3"
"2341","[雷]加減看《死侍》用《死侍》看加減 ","sodom"," 2/12","8"
"2342","[選片] 死侍 vs 阿公歐買尬","dakkk"," 2/12","4"
"2343","[新聞] 死侍警訊說挨轟 葉：不願成美國文化附庸","zkow"," 2/12","X3"
"2345","[請益] 死侍 觀後 一些問題","dokeo"," 2/12","10"
"2348","[普雷] 死侍","knight0123"," 2/12","3"
"2349","[新聞] 她譙《死侍》騙錢爛片　大推這部好看100","sister4949"," 2/12","X4"
"2354","[請益] 死侍片尾彩蛋是什麼?","sevenbaby929"," 2/12","25"
"2355","[ 普雷] 期待過大的死侍 ","wayne311"," 2/12","16"
"2356","Re: [新聞] 死侍警訊說挨轟 葉：不願成美國文化附庸","aa175200"," 2/12","29"
"2357","Re: [新聞] 死侍通殺3賀歲臺片 葉天倫憂： 重大","berlinch2000"," 2/12","14"
"2358","[討論] 該不該看死侍正反意見(可能雷)","nam1975"," 2/12","11"
"2362","[選片] 死侍/單身啪啪啪","HanaQiang"," 2/12","32"
"2363","[普好雷]2016農曆年爛國片賀歲片終結者死侍? ","j3307002"," 2/12","4"
"2364","[討論] 大家看完死侍 會擔心之後的bvs嗎","nurais1127"," 2/12","10"
"2366","[負 雷] 死侍心得","gasby3487"," 2/12","41"
"2368","Re: [ 普雷] 期待過大的死侍 ","wayne311"," 2/12","6"
"2369","[好雷] 給死侍《惡棍英雄：死侍》的一封信","robbie0"," 2/12","24"
"2372","[好雷] 愛情動作片 死侍","eusttass"," 2/12","1"
"2374","Re: [無雷]真的不需要去看的死侍","Wall62"," 2/12","5"
"2382","[好雷] 死侍-我不是英雄，我只是喜歡殺壞人","ck0413"," 2/12","2"
"2388","[負雷] 死侍--賀歲國片助攻下的好片","jiern"," 2/12","66"
"2394","[好無雷] 【惡棍英雄：死侍】愛翻白眼的嘴炮狂魔，令人耳目一新","piggood"," 2/13","1"
"2395","死侍腳色","taylor851218"," 2/13","4"
"2397","[棒棒雷] 死侍4DX","annnb"," 2/13","2"
"2398","[討論] 死侍主角特質探討","radi035"," 2/13","55"
"2401","[好雷] 死侍之英文梗真難 ","Zionward"," 2/13","17"
"2402","[好雷] 死侍Deadpool","hsnuoscar"," 2/13","16"
"2404","[好普雷]死侍-翻轉英雄刻板印象的中二嘴炮俠 ","trueman"," 2/13","3"
"2405","[討論] 覺得死侍跟以前的一部電影很像 ","teramars"," 2/13","18"
"2406","[  好雷] 死侍  我不是英雄!要講幾次!","tonyironbin"," 2/13","3"
"2409","[討論雷]  死侍其中一幕的連戲問題","porkmononoke"," 2/13","9"
"2414","Fw: [新聞] 「死侍」警訊說挨轟 葉天倫：不願成美國","Coma"," 2/13","25"
"2416","[普無雷] 搔不到癢處的死侍","Kokoro"," 2/13","8"
"2417","[請益] 死侍裡面的電影梗","b0920075"," 2/13","47"
"2428","[大負雷] 死侍","andys86498"," 2/13","63"
"2436","[好雷] 惡棍英雄：死侍","jygiant0330"," 2/13","3"
"2445","[普無雷] 死侍-原來是愛情動作片","ifooleru"," 2/13","7"
"2446","[好嘴雷]死侍-果然是新一代的開山怪 ","snake74193"," 2/13","1"
"2454","[討論] 惡搞電影標題…死侍變成死四","link0739"," 2/13",""
"2456","[請益] 死侍的一些問題?","Lumial020"," 2/13",""
"2457","[請益] 我看不懂死侍的一個梗","nurais1127"," 2/13","36"
"2463","[超好笑雷] 死侍---我看過最好笑的英雄片","beatfuture"," 2/13","12"
"2464","[請益] 死侍","wenbelieve"," 2/13","5"
"2473","[普雷] 死侍~覺得反派比較帥","peiring"," 2/13","29"
"2481","[好雷]《惡棍英雄：死侍》全台賀歲片都被揍扁了","ggeni"," 2/13","17"
"2488","[微好雷] 死侍","smartchoice"," 2/13","2"
"2490","[普好雷] 中規中矩但非常看好系列發展的死侍","a80568911"," 2/13","1"
"2498","[好雷] 惡棍英雄:死侍 賣萌的鋼人","arsl400"," 2/13","25"
"2506","[大負雷] 只剩一張嘴的死侍","zeldaaa"," 2/14",""
"2517","Re: [好雷]《惡棍英雄：死侍》全台賀歲片都被揍扁了","gamesame7711"," 2/14","1"
"2518","[討論] 為什麼死侍票房好讓這麼多人崩潰","Mulsanne"," 2/14","22"
"2519","Re: [討論] 為什麼死侍票房好讓這麼多人崩潰","meidoku"," 2/14","4"
"2527","Re: [討論] 為什麼死侍票房好讓這麼多人崩潰","MPSSC"," 2/14","9"
"2536","Fw: [新聞] 都罵髒話開黃腔　「大尾2」、「死侍」評","The7thOne"," 2/14","79"
"2539","[選片] 死侍/13小時：班加西的秘密士兵","a851203"," 2/14","30"
"2540","[新聞] 《死侍》寫下這些紀錄　不知道別說看過","SweetPower"," 2/14","2"
"2544","[討論] 死侍與大尾鱸鰻2觀後心得","talk2me"," 2/14","17"
"2546","Re: [討論] 為什麼死侍票房好讓這麼多人崩潰","chirex"," 2/14","16"
"2547","[請益] 死侍的小問題","bencheming"," 2/14","3"
"2548","Re: [新聞] 都罵髒話開黃腔　「大尾2」、「死侍」評","belleaya"," 2/14","2"
"2551","[請益] 有沒有人覺得死侍弱化啦","pig77731"," 2/14","10"
"2552","Re: [請益] 死侍的小問題","devilshadow"," 2/14","1"
"2558","[討論] 比萊恩雷諾更適合演死侍的演員","oxylin"," 2/14","爆"
"2559","Re: [討論] 為什麼死侍票房好讓這麼多人崩潰","arsl400"," 2/14","4"
"2560","[好雷] 死侍真的是很棒的超級英雄片 ","LuckyMan"," 2/14","16"
"2582","[好雷] 惡棍英雄：死侍-福斯出品的愛情動作片","nicholasJCF"," 2/14","2"
"2588","Re: [新聞] 都罵髒話開黃腔　「大尾2」、「死侍」評","ya700"," 2/14","1"
"2591","[好雷] 死侍 化悲慘為賤嘴的怪咖","hockhero"," 2/14","5"
"2601","[  雷] 死侍","dakkk"," 2/15",""
"2605","[討論]死侍的一些小問題","a026537"," 2/15","14"
"2606","[討論] 死侍票房首周末破紀錄","arsl400"," 2/15","65"
"2609","[新聞] 「死侍」狂賣！萊恩自爆愛上「花邊教主」","lpbrother"," 2/15","30"
"2611","Re: [討論] 死侍票房首周末破紀錄","SangoDragon"," 2/15","X1"
"2613","Re: [請益] 有沒有人覺得死侍弱化啦","HOLLYQOO"," 2/15","19"
"2633","[選片] 死侍/丹麥女孩","k88j042"," 2/15","59"
"2636","[新聞] 北美周末票房死侍奪冠創2月記錄","Boyzone"," 2/15","11"
"2647","[新聞] 死侍賣破2.8億 3賀歲國片難敵","dream2000"," 2/15","17"
"2652","[請益] 臺灣版死侍的露點問題","ryanworld"," 2/15","25"
"2658","[負雷] 死侍好看的點？","s905313"," 2/15",""
"2662","Re: [新聞] 都罵髒話開黃腔　「大尾2」、「死侍」評","meidoku"," 2/16",""
"2674","Re: [負雷] 死侍好看的點？","handsomeLin"," 2/16",""
"2679","[討論] 死侍與賀歲國片","lichris820"," 2/16","8"
"2680","[好雷] 死侍","godblessY"," 2/16","6"
"2690","[好雷] 死侍~粉絲期待的好作品","yanggaizhi"," 2/16","13"
"2692","[好雷] 死侍---漫威 top5 的作品","sucksboy"," 2/16","17"
"2695","[討論] 關於死侍的女朋友 ","augusttenet"," 2/16","24"
"2697","[普好雷]不是英雄迷看死侍 ","weienyu"," 2/16","4"
"2706","[討論] 死侍超立方彩蛋分析&笑點解說 有雷慎入","saul86103"," 2/16","59"
"2708","[新聞] 《死侍》編劇透露因預算問題刪動作場面","arsl400"," 2/16","26"
"2709","[請益] (有雷)死侍","wirewool"," 2/16","12"
"2713","[請益] 死侍的讓我聯想到某部國片（雷）","xupd9vmp"," 2/16","1"
"2716","[新聞] 「星際」名導好憂心 「死侍」大賣恐一窩","SweetPower"," 2/16","31"
"2730","[請益] 死侍IMAX 或 數位?","dreamtime09"," 2/17","21"
"2739","[討論] 死侍的世界","nagisaK"," 2/17","11"
"2740","[請益] 死侍彩蛋小疑問(有雷)","biboga"," 2/17","19"
"2741","[請益] 死侍有兩種翻譯？","catv"," 2/17","58"
"2759","[心得] 惡棍英雄：死侍Deadpool","ueiwei"," 2/17","6"
"2763","[  雷] 死侍中的另一個嘴砲是誰?","askavic"," 2/17","16"
"2774","[討論] 死侍訪問休傑克曼「飛越奇蹟」","arsl400"," 2/17","1"
"2775","[討論] 死侍（微雷）","david850809"," 2/17","7"
"2778","[新聞] 死侍創下福斯電影公司史上最佳開片紀錄","baaken"," 2/17","18"
"2779","[請益] 死侍預告裡老太太說的話","tpwin7"," 2/17","5"
"2801","[新聞] 糗爆！老外扮「死侍」搶超商　慘被綁路樹","zkow"," 2/18","11"
"2844","[討論] 為何神鬼獵人限制級,但死侍輔導級?","Emerson158"," 2/19","4"
"2851","[普雷] 不專業觀後感 - 死侍觀後隨記 ","gudusister"," 2/19","1"
"2871","[請益] 死侍的天使","balayo"," 2/19","23"
"2905","[普雷]《死侍》Deadpool，這個角色有點無趣 ","ifor"," 2/20",""
"2909","[請益] 死侍裡的一段話 (有雷)","Acold"," 2/20","13"
"2929","[請益] 惡棍英雄死侍有比全民超人好看嗎","Punisher"," 2/20","36"
"2935","[討論] 死侍在演什麼? (雷)","qaz88"," 2/20","5"
"2949","[請益] 各戲院的死侍版本?","varied"," 2/20","8"
"2954","[問題] 死侍4DX翻譯問題","dogwang22"," 2/20",""
"2955","[死雷]  死侍的女主角","hong1126"," 2/20","13"
"2978","[討論] 測試影片外流是意外還是預謀? 死侍突破","jo5566"," 2/20","2"
"2988","Re: [討論] 測試影片外流是意外還是預謀? 死侍突破","Atima"," 2/20","2"
"2993","[負無雷] 令人失望的死侍","NeVerEnouGh"," 2/21","37"
"3004","[討論] 萊恩雷諾斯上脫口秀為死侍徵選「跟班」","arsl400"," 2/21","10"
"3023","[新聞] 記者訪問太酸　死侍一句話讓他變臉","moneybuy"," 2/21","7"
"3026","[普雷] 不看英雄片的你別看死侍","zzz41432"," 2/21","7"
"3027","[新聞] 死侍在Twitter上為英雄內戰表態","qn123456"," 2/21","32"
"3099","[討論] 死侍片尾彩蛋向翹課天才致敬","johnedgar"," 2/22","6"
"3109","[請益] 死侍VS鋼人的梗","lovekov"," 2/22","24"
"3129","[新聞] 死侍打趴對手 蟬聯北美票房冠軍","iam168888888"," 2/22","35"
"3137","[討論] 「死侍」這兩天的票房新紀錄","beckseaton"," 2/22","79"
"3146","[普雷] 死侍","riceson"," 2/23","12"
"3162","Re: [普雷] 死侍","simon0913s"," 2/23","5"
"3191","[好雷] 晚到的死侍心得 ","scusb05"," 2/23","7"
"3208","Re: [好雷] 晚到的死侍心得 ","kukicopycat"," 2/24","3"
"3215","[請益] 關於<死侍>電影換檔","Swampert"," 2/24","2"
"3257","[分享] 福斯FB:死侍全台票房超過3.6億了","ooic"," 2/24","11"
"3274","[好雷] 看我穿著也是賀歲片《惡棍英雄：死侍》","KevinMoleaf"," 2/24",""
"3294","[新聞] 「死侍」萊恩晉身億萬大咖 坐享片酬5倍","lpbrother"," 2/25","29"
"3323","[新聞] 萊恩雷諾斯死侍翻紅!甩「爛片王」封號","abiann"," 2/25","53"
"3445","[負雷]  死侍 不太好笑 特效又假....","PTTISDOG"," 2/27","X1"
"3452","[選片] 驚爆 vs 死侍","MrDiao"," 2/27","21"
"3586","Re: [負雷]  死侍 不太好笑 特效又假....","mori030"," 2/29","6"
"3785","[請益] 死侍台詞請益（已爬文）","wer789"," 3/01","2"
"3805","[新聞] 「美人魚」威過「死侍」？陸票房超北美","lpbrother"," 3/02",""
"3848","[新聞] 快訊／死侍威風！台賣破4億　急追鋼鐵人","a123544714"," 3/02","9"
"3873","[請益] X戰警 死侍能力?","h2030625"," 3/03","27"
"3916","[普好雷] 刀走偏鋒的《死侍》","kaiandgreen"," 3/03","5"
"4154","[新聞] 《死侍》全美賣破百億殺入票房排行榜前50","SweetPower"," 3/07","47"
"4213","[選片] 死侍跟全面攻佔2","bearuoko"," 3/08","20"
"4221","[選片] 死侍/八惡人","maria5045"," 3/08","39"
"4258","[討論] 死侍該如何完結","hp8232"," 3/09","9"
"4278","[翻譯]  HISHE該怎麼完結--惡棍英雄：死侍","KYLAT"," 3/09","17"
"4586","[負雷] 名過其實的死侍 ","Acetoxy"," 3/14","31"
"4598","[新聞] 英雄內戰！《死侍》北美票房超越《鋼鐵人","SweetPower"," 3/14","10"
"4617","Re: [負雷] 名過其實的死侍 ","radi035"," 3/14","35"
"4687","[討論] 死侍與金鋼狼的關係","BBTLL"," 3/15","12"
"4691","[討論] 動物方程式 電視預告 死侍?","arsl400"," 3/15","2"
"5249","[好雷] 漫談死侍(立場為中度腦粉","kodaayu"," 3/25","9"
"5407","Re: [雷] 名過其實的死侍 ","fox0731"," 3/26",""
"5421","Re: [雷] 名過其實的死侍 ","asce123456"," 3/26","1"
"5693","[請益] 死侍不是FOX的嗎？","ahahahahah"," 3/29","23"
"5740","[新聞] 《死侍》成為全球影史最賣座的R級片","flamelight"," 3/29","18"
"5757","Re: [新聞] 《死侍》成為全球影史最賣座的R級片","phantom78626"," 3/30","8"
"5769","Re: [新聞] 《死侍》成為全球影史最賣座的R級片","ceca"," 3/30","2"
"6435","Fw: [新聞] 萊恩雷諾斯回歸 「死侍2」後年見","huanglove"," 4/08","48"
"6690","[新聞] 「死侍」領獎限級放閃 床技討老婆開心","goipait"," 4/12","34"
"6700","[討論] 死侍導演:有興趣讓復仇者入伙","bebopfan"," 4/12","26"
"6927","[討論] Fox的電影消息更新 (死侍 阿凡達)","magneto5566"," 4/15","35"
"6933","[新聞] 神力女超人電力太強 死侍拍片嬌妻盯場","CatchPlay"," 4/15","16"
"6937","[新聞] 死侍續攤雙喜　花邊教主又有了！","vupmp6"," 4/15","3"
"6976","[請益] 死侍(Deadpool)台詞","WaterMom"," 4/16","1"
"7222","[請益] 死侍算在曼威電影宇宙的一環嗎?","RainCityBoy"," 4/19","15"
"7397","[好雷] 惡棍英雄：死侍 Deadpool ","neihu"," 4/22","7"
"7992","Fw: [新聞] Freddy賣死侍裝 所得將捐兒少團體","bigfish0330"," 4/28",""
"8102","[討論] 漫威導演: 期待死侍加入漫威宇宙","bebopfan"," 4/29","42"
"8118","[討論] 死侍跟蜘蛛人跟鋼鐵人哪個比較嘴","GO19870325"," 4/29","6"
"8601","[好雷]死侍/Deadpool 2016- 根本變態假面 ","chrisydvin"," 5/03",""
"9316","[新聞] X戰警女主角被爆錯過《死侍》 奧利維亞回","vupmp6"," 5/10","32"
"9331","[討論] Honest Trailers - 死侍","qn123456"," 5/11","32"
"9452","[翻譯] 誠實預告片--惡棍英雄:死侍","KYLAT"," 5/12","20"
"9457","[新聞] 死侍加入X戰警？《天啟》導演：拍不好會","seguignol"," 5/12","27"
"9778","[討論] 死侍的黃鼠狼可能會有個人電影","bebopfan"," 5/16","8"
