"title","author","date","response"
"12725","[討論] ID4 歐肯博士","SexyBack"," 6/24","11"
"12728","[討論] ID4-星際重生,這次的外星人跟上次比...","Emerson158"," 6/24","2"
"12729","[普雷]ID4 星際重生 一點觀後感","cazy328"," 6/24","2"
"12731","[微負雷] ID4 - 星際重生","FatJohn0927"," 6/24",""
"12732","[討論] ID4女王  有雷","toto3527"," 6/24","3"
"12733","[普雷] ID4星際重生 微心得 ","eggM"," 6/24","4"
"12735","[災難負雷]ID4星際重生","Dayard"," 6/24","4"
"12736","[普無雷]ID4星際重生-空有大場面無法再成經典 ","hisashi021"," 6/24","3"
"12742","Re: [討論] ID4-星際重生,這次的外星人跟上次比...","aensland"," 6/24","2"
"12743","[超爽雷]ID4 星際重生 ","dickygto"," 6/24","10"
"12744","[普雷]ID4星際重生不如第一集的原因０２ ","bpf1980"," 6/24","11"
"12747","[討論] 超級戰艦跟ID4 2 哪部比較好看","peter02as"," 6/24","48"
"12750","[好爽雷] ID4星際重生","HuiRin"," 6/24","17"
"12756","[負雷] ID4:我要看2012，你給我演異形 ","hong888"," 6/24","12"
"12757","[選片] 魔獸 VS ID4(已選魔獸 觀賞完畢)","racksold"," 6/24","34"
"12764","[影評] ID4續集砸招牌，新生代後繼無人。 ","a2975"," 6/24","26"
"12774","[大負雷] 毀掉兒時記趣的ID4","cocop0175"," 6/24","13"
"12778","[負雷] ID4星際重生-功虧一簣的爽片","Starshunter"," 6/24","15"
"12786","Re: [負雷] ID4星際重生-功虧一簣的爽片","BleedWang"," 6/24","1"
"12788","[  雷]ID4星際重生：想像力大缺乏的災難拼圖 ","tcypost"," 6/24","6"
"12795","[負雷]摧毀童年經典好片ID4第二集 ","stiffer1109"," 6/24","3"
"12797","[無雷] 五個編劇的ID4續集... ","fog"," 6/24","5"
"12801","[普雷]  ID4...五味雜陳的一部喜劇片（？","wwwcxz2000"," 6/24","6"
"12802","[負雷] 泛政治化的ID4 2","greentea0u0"," 6/24","1"
"12803","[普雷] ID4 2 把AB一腳踹出戰機大概能加一分","JOYE0326"," 6/24","14"
"12806","[負雷]ID4 星際重生簡評 ","pkzox"," 6/25","2"
"12807","[討論] ID4續集可以跟明日邊界相比嗎？","sate"," 6/25","49"
"12814","Re: [負雷] 泛政治化的ID4 2","allen820521"," 6/25","6"
"12818","Re: [負雷] 泛政治化的ID4 2","fowir"," 6/25","2"
"12819","[負雷] 爛 ID4 2 ","nba2000217"," 6/25","34"
"12829","[  雷] ID4 2 被搞爛了，唉","martylin"," 6/25","10"
"12834","[純心得雷] ID4 v2 ","cybergenie"," 6/25","7"
"12839","[普雷]如果以外星人立場拍ID4會怎樣","phila3ai"," 6/25","12"
"12840","[爽雷] ID4，想要一台飛船","friends16888"," 6/25","7"
"12844","[爽雷] ID4星際重生的致敬點","DennisDD"," 6/25","13"
"12846","[選片] 勇者之路 ID4","connie0129"," 6/25","2"
"12847","[好雷] ID4 (不是二喔) ","jeanvanjohn"," 6/25","8"
"12848","[好無雷] ID4星際重生就是要看3D才爽","su3g4go687"," 6/25","23"
"12858","[普雷\實況] 聊ID4：星際重生與星際終結者的差異 ","bpf1980"," 6/25","1"
"12861","[普雷] ID4 星際重生","a1e"," 6/25","5"
"12864","[普雷] ID4星際重生 ","m19871006"," 6/25",""
"12866","[ 好雷] ID4星際重生 二刷","kwinner"," 6/25","17"
"12873","[討論] <ID4星際重生>七年級錯了嗎?","m770613"," 6/25","62"
"12875","[普微雷]ID4的特效 ","littableaf"," 6/25","3"
"12876","[討論] 懷舊～ID4居然出續集了！","grace60"," 6/25","8"
"12881","[無雷]ID4再續集猜測 ","lanyatin"," 6/25",""
"12885","Re: [討論] 懷舊～ID4居然出續集了！","wayne200135"," 6/26","3"
"12886","[討論] ID4星際重生是不是有參考戰爭遊戲??(有雷)","barry610171"," 6/26","4"
"12887","[負雷] ID4:有些回憶還是留在記憶裡就好... ","yskschool"," 6/26","2"
"12888","Re: [有雷]ID4再續集猜測 ","a1e"," 6/26","4"
"12889","[討論] 只有我覺得ID4重生很好看嗎？","isveeu"," 6/26","23"
"12890","[負雷] ID4中國特色的科幻災難片 ","KSHLO"," 6/26","17"
"12895","Re: [討論] <ID4星際重生>七年級錯了嗎?","whitestripe"," 6/26","24"
"12899","[請益] 請問有人知道ID4 2一開始的歌曲..","miyuki515"," 6/26","1"
"12902","[負雷]ID4星際重生 回憶只能是回憶 ","marssas321"," 6/26","37"
"12903","[討論] ID4:星際重生-楊穎演技爛到爆炸","cyr1216"," 6/26","39"
"12904","[討論] ID4 2之科技發展疑問？","peter750804"," 6/26","4"
"12908","[負雷] 大失所望的ID4星際重生","Lucianbear"," 6/26","9"
"12910","Re: [負雷] 大失所望的ID4星際重生","kohama"," 6/26",""
"12911","[負雷] ID4 人類跟外星人的科技樹都點到哪裡去了","q0000hcc"," 6/26","11"
"12914","[好雷] ID4星際重生看完很爽阿(無雷)","blacktea01"," 6/26","9"
"12915","Re: [討論] ID4:星際重生-楊穎演技爛到爆炸","rrylai"," 6/26","10"
"12928","Re: [負雷] 大失所望的ID4星際重生","amateratha"," 6/26",""
"12930","[普好無雷]ID4星際重生","NYPD319198"," 6/26","3"
"12941","[討論] 假使ID4續集的置入性行銷...","captainprice"," 6/26","8"
"12942","[負雷] ID4星際終結者2(內有滿滿的雷","thief50429"," 6/26","32"
"12943","Re: [負雷] 大失所望的ID4星際重生","captainprice"," 6/26",""
"12947","[請益] 請問一下ID4星際重生裡,總統的女兒~ ","Eijidate"," 6/26","23"
"12956","[新聞]《ID4：星際重生》告訴我們的事","RoseLunaOO"," 6/26","6"
"12960","[普雷] ID4心得 ","tiffanyC"," 6/26","1"
"12964","[負雷] ID4星際重生 ID4都不ID4了 ","chikuo"," 6/26","19"
"12969","Re: [負雷] ID4 人類跟外星人的科技樹都點到哪裡去了","mikiup0321"," 6/26","3"
"12971","Re: [普雷] ID4星際重生 ","Marcom"," 6/27","4"
"12972","[負雷]特效很多劇情很少中國很多其他很少的ID4 ","Jeph"," 6/27","5"
"12977","[好雷] ID4-2  電影板的負雷不能信","boyo"," 6/27","9"
"12983","[負雷] ID4-2不及格的續集","etetday19"," 6/27","8"
"12989","[討論] ID4 好的外星人","arsenetsui"," 6/27","13"
"12990","Re: [負雷] ID4星際重生 ID4都不ID4了 ","m000165"," 6/27",""
"12995","Re: [負雷] ID4-2不及格的續集","AlbertSpeer"," 6/27",""
"12999","[負雷] ID4-2 少了一部片的時間...","gary27"," 6/27","6"
"13008","[微好雷] 台北西門町國賓 ID4-2 D-Box 感想","ROMEL"," 6/27",""
"13010","[討論] ID4-2外星人的鑽孔對地球海洋環境之影響","mekiael"," 6/27","21"
"13011","[負雷] ID4星際重生 = 外星人全是智障","dixieland999"," 6/27","8"
"13014","Re: [負雷] ID4星際重生 = 外星人全是智障","poca777"," 6/27","13"
"13023","[新聞] 《ID4星際重生》全台票房冠軍 5天狂吸1.2","vm04vm04"," 6/27","51"
"13024","Re: [負雷] ID4星際重生 = 外星人全是智障","aensland"," 6/27","4"
"13043","Re: [無敵大負雷] 想看ID4星際重生,還是省下這筆錢吧","amateratha"," 6/28","14"
"13045","[討論] ID4-2 外星太空船一問","Qpera"," 6/28","2"
"13053","Re: [無敵大負雷] 想看ID4星際重生,還是省下這筆錢吧","duedle"," 6/28","6"
"13065","Re: [無敵大負雷] 想看ID4星際重生,還是省下這筆錢吧","c871111116"," 6/28","9"
"13067","Re: [無敵大負雷] 想看ID4星際重生,還是省下這筆錢吧","amateratha"," 6/28","2"
"13083","Re: [無敵大負雷] 想看ID4星際重生,還是省下這筆錢吧","ironmanstock"," 6/28","9"
"13090","[選片] ID4，出神入化2，我要你好好的","Hbodo"," 6/28","43"
"13099","Re: [無敵大負雷] 想看ID4星際重生,還是省下這筆錢吧","cocopkpk555"," 6/28","7"
"13104","Re: [無敵大負雷] 想看ID4星際重生,還是省下這筆錢吧","amateratha"," 6/29","1"
"13112","[選片] IMAX 3D-ID4星際重生 vs. 泰山傳奇","secretlife"," 6/29","8"
"13163","Re: [無敵大負雷] 想看ID4星際重生,還是省下這筆錢吧","Marcom"," 6/30","7"
"13179","[負雷] ID4：心悸叢生","laechan"," 6/30","23"
"13180","[普雷]平鋪直敘的ID4-星際重生 ","homeshawn"," 6/30","10"
"13183","Re: [無敵大負雷] 想看ID4星際重生,還是省下這筆錢吧","ironmanstock"," 6/30","7"
"13192","[無雷] 一句話說明看完ID4星際重生的感想","seazilicy"," 6/30","11"
"13206","[負雷]ID4猩季蟲生 ","Aliensoul"," 6/30",""
"13208","[ 好雷] ID4星際重生","SanderYun"," 6/30",""
"13221","Re: [討論] ID4 好的外星人","colin810106"," 6/30","3"
"13223","[ 無雷] ID4 2 感想","joeliu1015"," 6/30","1"
"13231","[好爽雷] ID4 欣伎蟲聲","clyukimo"," 7/01","6"
"13244","[負雷] 原來外星人這麼腦?政治正確的ID4 ","bestew"," 7/01","15"
"13248","[ 負雷] 可笑的ID4","bear26"," 7/01",""
"13252","[閒聊] ID4星際再生 INDEPENDENTS' DAY","Mansun"," 7/01","5"
"13305","[負雷] ID4星際重生戰略…","nqj"," 7/02","9"
"13333","[討論] ID4 為何大家都說不好看?","S9125126"," 7/02","25"
"13337","[極品雷] ID4-2 星際重生，值得一看 ","cloud1030"," 7/02","5"
"13346","Re: [負雷] ID4星際重生戰略…","joeliu1015"," 7/02","1"
"13349","[  雷] ID4 星際重生","elimile"," 7/02",""
"13360","[討論] ID4星際重生vs惡靈戰警2","i445566d"," 7/02","3"
"13387","[普雷] ID4 星際重生","kiwistar"," 7/03","5"
"13450","[請益] 1996 ID4的問題(有雷)","kiwistar"," 7/04","8"
"13563","[影評] 《ID4星際重生》給你20年卻抓錯重點 ","grafishbanet"," 7/05","21"
"13595","Re: [討論] ID4-2外星人的鑽孔對地球海洋環境之影響","amateratha"," 7/05","8"
"13603","[負雷] 幸好沒用二十年來期待的《ID4-星際重生》","kaiandgreen"," 7/06","9"
"13620","[新聞] ID4星際重生 沒有威爾史密斯的原因","danielwu13"," 7/06","28"
"13643","[普雷] ID4 星際重生","osiris99"," 7/06","7"
"13665","[普雷] ID4 星際重生 擁有尖端科技的外星白痴","LP38CM"," 7/06","5"
"13700","[宇宙級大負雷] ID4-星際重生 ","deathsman"," 7/07","13"
"13715","[好雷] ID4-2 很好看啊!怎麼會惡雷?","saveme"," 7/07","6"
"13720","[普雷] ID4星際重生 大就一定好看嗎?","paulyear"," 7/07","1"
"13739","Re: [宇宙級大負雷] ID4-星際重生 ","amateratha"," 7/08","5"
"13821","[有雷] ID4星際重生：20年前，20年後 ","ViewMovie"," 7/08","5"
"14124","[負雷] ID4 2 (純感想)","k812202"," 7/12","1"
"14187","Re: [好雷] ID4-2 很好看啊!怎麼會惡雷?","ironmanstock"," 7/13","3"
"14779","[有雷] ID4星際重生：外星人笨沒藥醫之劇情吐槽 ","ViewMovie"," 7/21","2"
"15357","[普雷] ID4星際重生","hoyunxian"," 7/30","4"
"15608","[負雷] ID4 2","ftyu"," 8/02",""
"16381","[大負雷]ID4星際重生 ","YummyMcGee"," 8/11","7"
"17834","[選片] 金剛狼，關鍵時刻，ID4，美隊3，厲陰宅2","Lucky0105"," 8/30","27"
"18668","[情報] ID4星際重生 二輪上映","wakaura"," 9/08",""
"19994","[討論] ID4 2 拍這麼爛還有續集嗎?","ggggggg"," 9/21","13"
"19999","[請益] ID4 2 星際重生","moneybuy"," 9/21","12"
"20006","Re: [請益] ID4 2 星際重生","amateratha"," 9/21",""
"20034","Re: [討論] ID4 2 拍這麼爛還有續集嗎?","AlbertSpeer"," 9/22","1"
"23661","[普雷]ID4算糞作? 有多糞? ","iamandre","11/09","23"
"24058","[討論] ID4 星際重生","skyfish979","11/14","5"
"26297","[負雷]星戰:俠盜一號,ID4星際重生般的悲劇 ","andy8292","12/15",""
"26310","Re: [負雷]星戰:俠盜一號,ID4星際重生般的悲劇 ","EASON0712","12/15","14"
"26314","Re: [負雷]星戰:俠盜一號,ID4星際重生般的悲劇 ","westlife0903","12/15","11"
"27553","[普雷]長城 改良版的中國ID4 ","TCPai"," 1/01","8"
