"tag","day","rate"
"other",-196,2
"other",-100,12
"other",-12,0
"pos",1,18
"poor",2,8
"pos",2,6
"other",2,26
"pos",3,4
"pos",8,4
"other",9,6
"pos",10,1
"other",13,10
"other",13,3
"other",14,10
