"tag","day","rate"
"other",-30,5
"other",-13,100
"other",-3,0
"pos",-1,0
"other",0,12
"poor",1,9
"other",1,7
"pos",2,6
"pos",2,21
"pos",2,16
"pos",3,4
"other",3,23
"other",3,6
"pos",4,9
"pos",5,5
"pos",5,0
"other",6,27
"other",9,12
"other",9,12
"other",11,10
"other",19,2
"other",19,8
"other",19,0
"other",96,3
"other",104,5
"pos",136,5
"other",217,5
"poor",272,5
