"title","author","date","response"
"18617","[好雷] 絕地救援~火星馬蓋先~ ","tsukachan","10/01","32"
"18625","[好雷] 絕地救援 The Martian","TS13","10/01","14"
"18631","[討論] 絕地救援的彩蛋（雷）","u7639613","10/01","6"
"18637","[微好雷] 絕地救援","daniel820","10/02","4"
"18642","[好雷] 絕地救援 The Martian","loveyanzi03","10/02","5"
"18644","[選片] 震撼擂台 高年級實習生 聖母峰 絕地救援","xcgt2003","10/02","27"
"18646","[好雷] 絕地救援","blades","10/02","12"
"18651","Re: [好雷] 絕地救援","RichardAllen","10/02","1"
"18657","[好微雷] 絕地救援  毫無冷場的嘴砲科幻片","xianlin","10/02","10"
"18660","[微好雷] 絕地救援 ","SIK3","10/02","4"
"18665","[好無雷] 絕地救援","pureman","10/02","11"
"18674","[超好雷] 絕地救援  讚！！","shinygirl","10/02","3"
"18676","[普雷] 絕地救援之務農時代","lusie0601","10/02","3"
"18679","[微好雷] 嗑電影：絕地救援","gys2","10/02","1"
"18686","[ 問題雷] 關於絕地救援的問題","lianli","10/02","5"
"18690","[好雷]絕地救援-The tough situation stimulate strong vitality","piggood","10/02",""
"18691","[好雷] 絕地救援觀後感 ","webconan","10/02","11"
"18693","[好雷] 絕地救援 The Martian","minki888","10/02","4"
"18694","[好雷]絕地救援略談「中國崛起」和「美國太空夢」","yorkbuster","10/02",""
"18696","Re: [好雷] 絕地救援觀後感 ","ashrum","10/02","1"
"18698","[任務雷] 絕地救援 ：ARES 3 mission guide","sunnyborage","10/02","7"
"18702","Re: [好雷] 絕地救援觀後感 ","dochibi","10/02","4"
"18705","[好雷] 絕地救援 The Martian (2015)","dreamerkimo","10/02","17"
"18716","[討論] 絕地救援有個大 bug","MrLuna","10/02",""
"18722","[請益] 絕地救援與星際效應角色帶入感","vergil1099","10/02","13"
"18725","[討論] 絕地救援 bug問題？","jiern","10/03","7"
"18728","[無雷]火星馬蓋先(X)絕地救援(O) 無雷觀後感 ","maxj","10/03","7"
"18738","[討論] 關於絕地救援的太陽神計畫?","b8301013","10/03","13"
"18739","[請益] 絕地救援是否有片尾？","zeqw","10/03","8"
"18740","[影評]《絕地救援》 求生沒在話唬爛 ","grafishbanet","10/03","3"
"18744","[討論] 絕地救援裡面的中國火箭行銷","colapola","10/03","8"
"18749","[普雷]近年小說改編最好的電影之一《絕地救援》","kimxxxx","10/03",""
"18758","Re: [討論] 絕地救援有個大 bug","MrLuna","10/03",""
"18768","[好雷] 平凡卻真實的絕地救援","FlutteRage","10/03","7"
"18770","[討論] 絕地救援拍不好的地方","superwen","10/03","44"
"18772","Re: [討論] 關於絕地救援的太陽神計畫?","FlutteRage","10/03","7"
"18773","Re: [討論] 絕地救援的彩蛋（雷）","borisliu","10/03",""
"18780","Re: [討論] 絕地救援拍不好的地方","kslman","10/03","3"
"18783","[普雷]《絕地救援》─ 每一步都是賭注 ","thinpony","10/03","4"
"18786","[請益] 絕地救援 一些小問題 ","poo123456","10/03","10"
"18791","Re: [請益] 絕地救援 一些小問題 ","Aliensoul","10/03","1"
"18792","Re: [討論] 絕地救援的彩蛋（雷）","nbear","10/03","1"
"18794","Re: Re: [請益] 絕地救援 一些小問題","lpb","10/03","4"
"18797","Re: [請益] 絕地救援 一些小問題 ","SIK3","10/03","2"
"18799","[好雷] 絕地救援 ","m19871006","10/03","14"
"18800","[討論] 絕地救援 一些小問題!!","sixwe","10/04","24"
"18802","Re: [討論] 絕地救援 一些小問題!!","lpb","10/04","3"
"18814","[好雷] 絕地救援 ","evaras","10/04","26"
"18819","[選片] 聖母峰 絕地救援","s62022006","10/04","34"
"18820","[好雷]絕地救援 ","yabolahan","10/04","10"
"18821","[ 問雷]  絕地救援","mickey2567","10/04","2"
"18822","Re: [好雷] 絕地救援~火星馬蓋先~ ","dake","10/04","7"
"18825","Re: [討論] 絕地救援拍不好的地方","gert","10/04","2"
"18829","Re: [好雷] 絕地救援~火星馬蓋先~ ","Raiy","10/04",""
"18831","[閒聊] 史上最欠救援的男人 (絕地救援梗)","JYHuang","10/04","23"
"18834","[好雷] 絕地救援台詞問題 (有雷)","kk5566","10/04","4"
"18835","[專欄]《絕地救援》火星導引指南 ","XXYXXY","10/04","2"
"18838","[請益] 絕地救援的一個小疑惑","hellodio","10/04","3"
"18840","Re: [好雷] 絕地救援台詞問題 (有雷)","seaEPC","10/04","3"
"18844","[選片] 高年級實習生v.s.絕地救援","KSIOlajidebt","10/04","20"
"18846","[請益] 絕地救援值得2刷嗎？（雷）","goodgooddad","10/04","21"
"18848","[好雷] 絕地救援-浩劫重生之火星求生日記 ","ck0413","10/04","1"
"18854","[請益] 請問看絕地救援前要做功課嗎？","say29217074","10/04","6"
"18857","[普雷] 絕地救援 The Martian ","FableKevinS","10/04","52"
"18859","[請益] 看完絕地救援的一個問題(有雷)","mollykuo","10/04","9"
"18867","[普雷] 絕地救援 ","mashmabo","10/04","2"
"18868","[請益]絕地救援麥特戴蒙講的台詞！","bape185","10/04","2"
"18870","[請益] 絕地救援 聯氨","bsd44lite","10/04","19"
"18887","[請益] 絕地救援最後一幕在課堂上的台詞","cool05","10/05","3"
"18891","Re: [討論] 絕地救援裡面的中國火箭行銷","Marcom","10/05",""
"18892","[有結局雷]絕地救援","sshyang","10/05","5"
"18893","[負雷] 絕地救援","justfor48","10/05",""
"18897","[普雷] 絕地救援：還不如馬克華伯格來演 ","kyouya","10/05","44"
"18911","[好雷] 絕地救援  ","sunbox1019","10/05","7"
"18927","[好雷]絕地救援-在地球２２０,０００,０００公里外","piggood","10/05","4"
"18930","[新聞] 「我的少女時代」賣破4億 「絕地救援」冠","fireguard119","10/05","7"
"18931","[普雷]  絕地救援的NASA是不是很廢啊?","dixieland999","10/05",""
"18932","[請益] 絕地救援 太空目前種得出植物?","twyes1688","10/05","12"
"18947","[請益] 關於絕地救援的原著小說","bob120400","10/05","21"
"18948","[請益] 絕地救援的一個小問題","kmanchang","10/05","12"
"18953","[討論] 絕地救援小問題","willy76818","10/06","14"
"18955","Re: [普雷] 絕地救援：還不如馬克華伯格來演 ","hotrain13","10/06","13"
"18966","[討論] 絕地救援小說作者的演講","WYchuang","10/06","7"
"18968","[好雷] 絕地救援-可愛的科學家","asoo571314","10/06","20"
"18975","[討論] 絕地救援的問題(有雷)","ex990000","10/06","7"
"18978","[討論] 絕地救援 如果真的發生 美國會去救?","twyes1688","10/06","50"
"18998","Re: [好雷] 絕地救援台詞問題 (有雷)","tohelp","10/07",""
"18999","[好雷] 絕地救援","YuChHa","10/07",""
"19004","Re: [討論] 絕地救援 如果真的發生 美國會去救?","visa9527","10/07","6"
"19005","Re: [討論] 絕地救援 如果真的發生 美國會去救?","centaurjr","10/07","2"
"19011","Re: [討論] 絕地救援 如果真的發生 美國會去救?","BJme","10/07","7"
"19013","[討論]絕地救援問題(有雷)","kgwangfshs","10/07","5"
"19023","[好雷]《 絕地救援 The Martian 》 ","piggood","10/07","5"
"19048","[討論] 絕地救援小問題 (有雷)","ad58520","10/07","5"
"19064","[請益] 絕地救援片尾網站","fineboy","10/08","8"
"19065","[討論] 看完絕地救援產生的疑問(有雷)","bigbigbo","10/08","27"
"19074","Re: [好雷] 絕地救援台詞問題 (有雷)","ericiscyc","10/08",""
"19086","[好雷]出乎意料的\"絕地救援\" ","KYOROD","10/08",""
"19094","[好雷] 有關絕地救援里魔戒計畫 ","marsdidi","10/08","6"
"19096","[選片] 絕地救援 跟 尖叫旅社2","L23103234","10/08","10"
"19109","[請益] 絕地救援一句台詞","sandiato","10/09","9"
"19128","[討論] 絕地救援的隱藏劇情","sluttervagen","10/09",""
"19130","Re: [討論] 看完絕地救援產生的疑問(有雷)","patrickleeee","10/09","2"
"19140","[選片]  最近壓力太大 絕地救援,走鋼索的人","keeplocker","10/09","30"
"19159","[討論] 有雷 絕地救援的彩蛋","wantai943","10/09","4"
"19160","[好雷] 絕地救援 The Martian","ccccch","10/09","3"
"19175","[請益] 絕地救援的小問題（有雷）","gaminnnene","10/09","11"
"19188","[原作雷] 絕地救援-歡樂4DX心得&電影原作大對比 ","Onfina","10/09","26"
"19191","[好雷] 絕地救援應該叫絕地求生","Swaris","10/10","4"
"19194","[負雷] 平凡無奇的絕地救援 ","itrs821","10/10","5"
"19198","Re: [討論] 看完絕地救援產生的疑問(有雷)","JIMJIM","10/10","7"
"19212","[問雷]絕地救援的問題","jodnu","10/10","3"
"19229","[請益] 絕地救援片尾曲","shinels0805","10/10","7"
"19243","[選片] 走鋼索 絕地救援 聖母峰","lh9059","10/10","28"
"19246","[選片] 高年級實習生 絕地救援","maruaki175","10/10","42"
"19247","[好雷] 絕地救援-但文中大多提負雷的地方","future108","10/10","6"
"19249","Re: [好雷] 絕地救援-但文中大多提負雷的地方","cabon","10/10","4"
"19250","Re: [好雷] 絕地救援-但文中大多提負雷的地方","future108","10/10",""
"19255","Re: [選片] 高年級實習生 絕地救援","daimond","10/10","3"
"19257","Re: [好雷] 絕地救援-但文中大多提負雷的地方","cabon","10/10","3"
"19258","[討論] 看過小說，絕地救援真該給馬克華伯格演～","x77","10/11","27"
"19281","[請益] 雷......絕地救援的遮蔽問題?","sun8","10/11","14"
"19283","Re: [好雷] 絕地救援-但文中大多提負雷的地方","MOONY135","10/11",""
"19284","Re: [好雷] 絕地救援-但文中大多提負雷的地方","googlemail","10/11","2"
"19286","Re: [好雷] 絕地救援-但文中大多提負雷的地方","lpb","10/11","3"
"19288","[好雷] 絕地救援 合理的任務結果(文尾才雷)","MrLCTY","10/11","6"
"19315","[好雷] 絕地救援:獻給弟弟的太空詩篇","scream3","10/11","4"
"19344","[討論] 絕地救援小問題","herbert0716","10/12","10"
"19351","[好雷]絕地救援 ","redhorse","10/12","5"
"19353","[問片] 請問絕地救援裡的演員身材 (雷)","a435007","10/12","17"
"19379","[討論] 看完絕地救援後失眠了(有雷)","serflygod","10/13","10"
"19382","[好雷] 絕地救援 ","TouchAgain","10/13","2"
"19387","Re: [請益] 絕地救援的小問題（有雷）","dcjamesw","10/13","8"
"19389","[ 好雷] 絕地救援！！","electronicyi","10/13",""
"19414","[請益] The Martian(絕地救援)好看在哪?","R75","10/13","53"
"19421","Re: [好雷] 絕地救援 ","cybergenie","10/13","6"
"19422","[請益] 絕地救援疑問?!(有雷)","uni1021","10/13","4"
"19427","Re: [請益] 絕地救援怎麼傳訊息的?!","lpb","10/13","6"
"19437","[  雷] 為什麼我喜歡絕地救援 the Martian","Wilson","10/14","11"
"19452","[請益] 絕地救援小問題 (有雷)","lpbrother","10/14","5"
"19480","[好雷]絕地救援 3D～不見悲情，只有不放棄 ","paulyear","10/14","5"
"19533","[好雷] 絕地救援","jygiant0330","10/15","3"
"19544","[請益] 絕地救援隨行杯","fancystarr","10/15","2"
"19564","[請益] 絕地救援問題","krabs","10/16","6"
"19569","[情報] 11/6《絕地救援》科普講座","operetta","10/16",""
"19636","選片 間諜橋 猩紅血莊 絕地救援","qrstroom","10/17","16"
"19659","Re: [請益] 絕地救援要看3D還是普通數位？","CharmmyKitty","10/17","6"
"19717","[請益] 絕地救援的一首歌 (雷)","occlumency3","10/18","3"
"19735","[  雷]  絕地救援的一個問題","maiayuami1","10/18","4"
"20073","[選片]絕地救援 高年級實習生 間諜橋 看哪齣好 ","natsumichel","10/23","52"
"20081","[普好雷] 絕地救援 預告超爛 片商討厭麥特嗎?XDD","mochacat12","10/23","5"
"20175","[請益] 絕地救援一個小小問題","a02315","10/25","7"
"20190","[選片] 高年級vs絕地救援vs腥紅","cake10414","10/25","24"
"20226","[請益] 絕地救援的一個小問題","Liszt1025","10/26","7"
"20347","[請益] 絕地救援的炸彈(有雷)","cloistrevoc","10/28","11"
"20348","Re: [請益] 絕地救援的炸彈(有雷)","omenacer","10/28",""
"21290","[討論] 從《絕地救援》學理財XD","ennove","11/13",""
"21654","[選片] 天菜大廚與絕地救援","sundayis999","11/19","4"
"23768","[討論] 絕地救援 向其他電影「致敬」的片段？","eglaibls","12/20","3"
"24470","[請益] 絕地救援的一個小問題","u8702004","12/29","10"
"25002","Re: [請益] 絕地救援的一個小問題","ouoouoouoouo"," 1/08","5"
"25898","[普普雷] 平淡無奇的絕地救援","jodawa"," 1/24","16"
"26092","[情報] 絕地救援 日本上映 與宇宙兄弟合作宣傳 ","Aotearoa"," 1/29","12"
