"title","author","date","response"
"14036","[好雷] 腦筋急轉彎-腦內版的《無敵破壞王》 ","phwater0225"," 8/04","5"
"14061","[請益] 腦筋急轉彎（微雷）","mintcat99"," 8/05","6"
"14083","Re: [請益] 腦筋急轉彎（微雷）","debb0128"," 8/05","1"
"14092","[好雷] 腦筋急轉彎 - 笑中帶淚的圓滿 ","flowergone"," 8/05","6"
"14222","[超好雷]腦筋急轉彎Inside out - 眼淚是珍珠 ","haoxiaoMary"," 8/07","11"
"14229","[好雷] 腦筋急轉彎 - 超好看的心理健康教育片","leila"," 8/07","7"
"14232","[好雷] 嗑電影：腦筋急轉彎","gys2"," 8/07","5"
"14269","[好雷] 腦筋急轉彎-打掉重練才是成長","mio2002185"," 8/07","10"
"14298","[蘇迪勒雷] 腦筋急轉彎 超級爛... ","RyanGasoline"," 8/08","X5"
"14317","[好雷] 《腦筋急轉彎》讓大人又哭又笑的動畫片","piggood"," 8/08","8"
"14325","[好雷] Inside Out腦筋急轉彎 回憶無價","wupeiwen"," 8/08","4"
"14335","[好雷]腦筋急轉彎-悲喜交織的才是人生 ","REMIOROMEN"," 8/08","3"
"14349","[好雷] 腦筋急轉彎 小彬彬","snowforever"," 8/08","36"
"14358","[好雷] 腦筋急轉彎 時間淬鍊過的回憶","peter813270"," 8/09","2"
"14380","[極好雷]《腦筋急轉彎》—裡外成就人（無雷）","likestefanie"," 8/09","7"
"14387","[選片] 腦筋急轉彎VS破風VS我的少女時代","iwillido"," 8/09","79"
"14404","[選片] 不可能的任務vs腦筋急轉彎","sa92219"," 8/09","15"
"14418","[哭雷] 腦筋急轉彎－不要看，很好哭！","michaelch"," 8/09","58"
"14421","[好雷] 腦筋急轉彎的小bug","fpactrry"," 8/09","9"
"14441","[討論] 為什麼腦筋急轉彎場次那麼少","bee14523"," 8/10","33"
"14444","[好雷] 腦筋急轉彎 - 心得雜感","relaxpl"," 8/10","2"
"14448","[選片] 驚奇4超人2015 v.s 腦筋急轉彎","Emerson158"," 8/10","19"
"14449","[好雷]腦筋急轉彎 ","AFTER25"," 8/10","9"
"14452","Re: [討論] 為什麼腦筋急轉彎場次那麼少","ckshchen"," 8/10","5"
"14468","[超好雷] 腦筋急轉彎","gary27"," 8/10","23"
"14471","[請益] 腦筋急轉彎前面","shunn"," 8/10","13"
"14483","[好雷] 腦筋急轉彎 ","ohdice"," 8/10","3"
"14484","[ 好雷] 腦筋急轉彎，與童年告別","susukai"," 8/10","10"
"14487","[請益] 腦筋急轉彎 中配還是英配好?","becus"," 8/10","30"
"14489","Re: [請益] 腦筋急轉彎前面 (Lava)","mpcb"," 8/10","7"
"14492","[好雷] 《腦筋急轉彎》by（時光之硯）","NEKObus"," 8/10","32"
"14500","[請益] 腦筋急轉彎之瞳孔顏色?","iamhere"," 8/10","10"
"14515","[好雷]《腦筋急轉彎》讓我歡喜讓我憂 ","ivan0511"," 8/11","4"
"14538","[好雷]腦筋急轉彎 ","Neilhere"," 8/11","2"
"14551","[好雷] 腦筋急轉彎  對失控的正面一記優雅回擊 ","jojoliu"," 8/11","4"
"14552","[討論] 關於腦筋急轉彎中的幻想男友 (有雷)","a435007"," 8/11","8"
"14556","[好雷] 腦筋急轉彎   ,好想當樂樂男朋友(眼神死)","Emerson158"," 8/11","28"
"14577","[討論] 腦筋急轉彎劇情(有雷)","HuangHan"," 8/11","6"
"14582","[超好雷]憂傷是情緒的橋梁-腦筋急轉彎 ","f8002255"," 8/12","3"
"14583","[好雷] 腦筋急轉彎－成長，是學會哭泣","mrp"," 8/12","58"
"14590","[好雷] 腦筋急轉彎 「90%」   看完後的一堆問題","wtsph"," 8/12","7"
"14600","[請益] 腦筋急轉彎片尾(討論可能有雷 慎入)","zx3426300"," 8/12","1"
"14615","[  雷] 腦筋急轉彎片頭一問","mariobibi"," 8/12",""
"14620","[好雷] 腦筋急轉彎(inside out) ","CannonLake"," 8/12","7"
"14621","[翻譯] HISHE該怎麼完結--腦筋急轉彎Inside Out","KYLAT"," 8/12","6"
"14631","[好雷]腦筋急轉彎 讓我哭得最痛的電影 ","akagawa"," 8/12","15"
"14640","[普偏負雷] 腦筋急轉彎","w9"," 8/13","22"
"14642","[新聞] 《腦筋急轉彎》對記憶跟情緒的描繪是錯誤","McQuail"," 8/13","13"
"14662","[好雷]《腦筋急轉彎》成人卡通新高峰","caprifish"," 8/13","30"
"14678","[請益] 今天要去二刷超好看的腦筋急轉彎","tyjcgmnl"," 8/13","8"
"14698","[好雷] 腦筋急轉彎～內心有個小宇宙，爆淚阿~","paulyear"," 8/13","3"
"14714","[好雷] 腦筋急轉彎 ","skylion"," 8/14","1"
"14728","[好雷] 腦筋急轉彎","mammonist"," 8/14","6"
"14742","[好雷] 腦筋急轉彎！！","electronicyi"," 8/14","7"
"14757","[影評] 腦筋急轉彎 -孩子，長大之後你就會懂了 ","grafishbanet"," 8/14","3"
"14769","[普雷] 腦筋急轉彎","valteka"," 8/14","30"
"14815","[好雷] 寓教於樂的另類大冒險─談《腦筋急轉彎》","kaiandgreen"," 8/15","1"
"14826","[ 好雷] 腦筋急轉彎－不僅是一部卡通喜劇","han66"," 8/15","2"
"14831","[請益] 男生會喜歡看腦筋急轉彎嗎？","lb00202549"," 8/15","76"
"14842","[哭雷]腦筋急轉彎-眼淚也可像糖果一樣甜","ken18"," 8/15","8"
"14843","[選片] 我的少女時代、腦筋急轉彎和紳士密令","guitarist82"," 8/15","57"
"14875","[負雷] 腦筋急轉彎 (負雷不喜勿入)","kawc1034"," 8/15","7"
"14880","[好雷] 腦筋急轉彎：你所沒見過的腦中小劇場","bird3258"," 8/16","2"
"14921","[  雷] 腦筋急轉彎 每個人的主控者是誰? 請分享片尾雷","ptt9999"," 8/16","4"
"14943","[分享]  腦筋急轉彎小短片-Riley's first date?","uranus807"," 8/16","1"
"14949","[好雷]腦筋急轉彎：你腦中的主導情緒是什麼？ ","bruceccy"," 8/16","5"
"14972","[新聞] 《腦筋急轉彎》番外篇！小萊利1年後","arsl400"," 8/16",""
"14974","[請益] 腦筋急轉彎的一個片段","hunA"," 8/16","8"
"15006","[爆笑] 腦筋急轉彎應該怎麼結束 (給看過的人)","zaq1xsw2121"," 8/16","3"
"15009","Re: [請益] 男生會喜歡看腦筋急轉彎嗎？","lb00202549"," 8/16","3"
"15023","[請益] 腦筋急轉彎抽象空間片段","hunter106"," 8/17","12"
"15031","[好雷] 腦筋急轉彎(Inside Out) ","kea"," 8/17","6"
"15089","[討論] 腦筋急轉彎角色概念及配音花絮影片","cake10414"," 8/17","7"
"15099","[請益] 腦筋急轉彎片頭（有雷）","zzzmamie"," 8/17","20"
"15145","Re: [請益] 腦筋急轉彎抽象空間片段","lemonblue"," 8/18","3"
"15174","[請益] 腦筋急轉彎配音選擇","jess09121"," 8/18","15"
"15194","[好雷] 腦筋急轉彎：很學理的長篇影評","Oliviadchen"," 8/18","10"
"15256","[普雷] 腦筋急轉彎 inside out ","redhorse"," 8/19","9"
"15380","[好雷]腦筋急轉彎。致成長路上遺落的你 ","smilefu"," 8/20","5"
"15391","[好雷] 腦筋急轉彎：擁抱你的憂憂。","Titac"," 8/20","16"
"15483","[好雷] 腦筋急轉彎-腦內小劇場 ","immad"," 8/21",""
"15518","[好雷]腦筋急轉彎(感想)","ga728978"," 8/22","9"
"15576","[選片] 陪爸媽看電影 我的少女時代 or 腦筋急轉彎？ ","pupu41784"," 8/22","25"
"15623","[新聞] 《腦筋急轉彎》會是下一部熱賣系列嗎？","sampsonlu919"," 8/22","10"
"15658","[討論] 腦筋急轉彎2的可能性","GO19870325"," 8/23","21"
"15693","[好雷] 腦筋急轉彎(Inside Out)","arsl400"," 8/23","24"
"15699","[好雷] 腦筋急轉彎，承認自己XXXXXXXX","peachings"," 8/23","18"
"15738","[好雷] 第二刷哭更慘的腦筋急轉彎","johanson"," 8/23","4"
"15755","[請益] 腦筋急轉彎值得去電影院看嗎","daniel820"," 8/24","56"
"15779","[請益] 腦筋急轉彎與一部得獎短片的關聯","phoenixH"," 8/24",""
"15816","[好雷]大有大看小有小看 insideout(腦筋急轉彎)","burdiet"," 8/24","2"
"15831","[討論] 速報-腦筋急轉彎全台票房正式突破1億","cake10414"," 8/24","50"
"15834","[好雷] 腦筋急轉彎 - 獻給沒有勇氣悲傷的你","zach12348"," 8/24","3"
"15836","[選片] 3個朋友-我的少女時代 腦筋急轉彎","seeingstarri"," 8/24","52"
"15862","[綜合雷] 整體不錯，但有瑕疵的腦筋急轉彎","callcallABC"," 8/24","7"
"15928","[好雷]  腦筋急轉彎 -別將悲傷留給自己","liyimu"," 8/25","19"
"15930","[選片] 腦筋急轉彎 v.s. 世界大對戰","janet831125"," 8/25","11"
"15964","[好雷] 腦筋急轉彎inside out","daniel820"," 8/26","5"
"15966","[好雷] 腦筋急轉彎-有意義又回味無窮","irisbowen"," 8/26","12"
"15992","[新聞] 腦筋急轉彎-要你了解腦。不是動腦","cake10414"," 8/26","3"
"16028","[好雷] 腦筋急轉彎-擁抱悲傷才是快樂的開始 ","silendy"," 8/26","6"
"16032","[好雷] 《腦筋急轉彎》的情緒教育20問 ","katemaomao"," 8/26","9"
"16033","[討論] 為什麼腦筋急轉彎有些片段沒播","bee14523"," 8/26","4"
"16062","[好雷]Inside out腦筋急轉彎-不可錯過的經典","remember69"," 8/27","18"
"16075","[好雷]  腦筋急轉彎-你被什麼掌控","asoo571314"," 8/27","7"
"16087","[好雷]腦筋急轉彎(Insight out)觀後感 ","DavidDX"," 8/27","6"
"16132","【心得】腦筋急轉彎INSIDE OUT","alibangbang"," 8/27","3"
"16138","[好雷]【腦筋急轉彎】情緒都是你的守護天使   ","tibbyliu"," 8/28","5"
"16198","[好雷] 腦筋急轉彎 ","m19871006"," 8/28","2"
"16267","[好雷] 腦筋急轉彎-寓教於樂的典範","powerpuffgir"," 8/29","12"
"16268","[ 好雷] 腦筋急轉彎-有趣的發現(個人淺見)","Idgias"," 8/29","44"
"16282","[好哭雷] 腦筋急轉彎似乎打破了Pixar的一個慣例","headiron"," 8/29","11"
"16430","[普好雷] 腦筋急轉彎","Ligamenta"," 8/30","4"
"16443","[微好雷] 腦筋急轉彎 用小孩的眼光看成人的世界","DisneyS"," 8/31","1"
"16461","Re: [ 好雷] 腦筋急轉彎-有趣的發現(個人淺見)","cation234"," 8/31","3"
"16471","[好雷] 為什麼我們需要悲傷？－腦筋急轉彎Inside","ueiwei"," 8/31","4"
"16499","[討論] (有雷)腦筋急轉彎疑問","airpairlai"," 8/31","5"
"16582","[討論] 大家看完腦筋急轉彎覺得如何？","optimal0204"," 9/01","67"
"16599","[好雷] 腦筋急轉彎-學習和青春期負面情緒相處 ","laziness"," 9/02","6"
"16728","[好雷] 腦筋急轉彎 Inside Out","HaHaPoint"," 9/03","9"
"16764","[討論] (微雷)腦筋急轉彎","WIND127"," 9/04","12"
"16848","[好雷] 腦筋急轉彎 Inside Out (有雷)","yvonne51427"," 9/05","3"
"16875","[好雷] 腦筋急轉彎-喜怒哀樂都是我們人生一部分","r25886xd"," 9/05","21"
"17020","[好雷] 腦筋急轉彎 專談bing bong ","candyarticle"," 9/07","40"
"17049","[好雷] 腦筋急轉彎 - 每個人的情緒","myIDis7"," 9/07","1"
"17050","[請益] Inside out 腦筋急轉彎問題 (有雷)","LindaChien07"," 9/07","3"
"17145","[討論]《腦筋急轉彎》六大貼心分析","quay"," 9/08","3"
"17473","[好雷]《Inside Out》腦筋急轉彎-心的多種可能 ","chiachiako"," 9/13","1"
"17631","[好雷] 腦筋急轉彎心得","remmurds"," 9/15","1"
"17934","[好雷] 腦筋急轉彎","jygiant0330"," 9/20","6"
"18818","[請益] 腦筋急轉彎問題?","demo3399","10/04","7"
"18969","[請益] 腦筋急轉彎的問題","scuderia","10/06","4"
"19648","[好雷] 腦筋急轉彎之憂憂的美麗與哀愁 ","lbsomuch","10/17","6"
"20250","[好雷]Inside Out/腦筋急轉彎，情緒讓我們更飽滿","pik1118","10/26","8"
"20363","[討論] 誠實預告 腦筋急轉彎(無字幕)","chingswn","10/28","9"
"20469","[好雷] 《腦筋急轉彎》一次精彩的心靈之旅 ","moodyblue","10/30","1"
"21079","[請益] 腦筋急轉彎的問題","qq326","11/09","16"
"21207","[請益] 腦筋急轉彎的一些問題","changkokoro","11/11","10"
"21891","[請益] 腦筋急轉彎-小彬彬?","bellen36147","11/22","14"
"22408","[請益] 腦筋急轉彎的小問題 (雷)","lpbrother","12/01","11"
"22762","[超好雷] 腦筋急轉彎 － 天生憂憂必有用","irda","12/06","23"
"22811","[  雷] 腦筋急轉彎 觀後感","a9845862","12/07","6"
"23160","[偏負雷] 腦筋急轉彎--創意有餘  深度不足","sucksboy","12/12","X4"
"25205","[新聞] 《腦筋急轉彎》笑傲動畫界 席維斯史特龍","dadamoon"," 1/11","18"
