"title","author","date","response"
"2110","[討論] 小小兵第二支預告","arsl400"," 2/04","15"
"4808","Fw: [新聞] 日環球影城推出\"小小兵廣場\"周邊一次擁有","eapcy"," 3/16",""
"5523","Fw: [閒聊] 玩命關頭x小小兵 合作預告","MiyamoriAoi"," 3/30","6"
"8471","[討論] 小小兵最新完整預告","lynnsharon"," 5/15","24"
"10562","[請益] Minions（小小兵）會在台灣上映嗎？","YESGOTO"," 6/13",""
"11100","[新聞] 小小兵台灣中文配音 黃嘉千+夏克立","debb0128"," 6/20","6"
"11214","[ 普雷] Minions 小小兵電影版","mm210317"," 6/22","8"
"11438","[贈票] 【小小兵】台北特映會搶先看","cecilia1220"," 6/25","爆"
"11486","[好雷] 小小兵Minions－歡樂可愛，處處有梗！","VCube"," 6/26","15"
"11501","[微雷] 小小兵心得","A12700259"," 6/26","3"
"11685","[討論] 小小兵被列為保護級！","maxw1102"," 6/30","35"
"11737","[新聞] 小小兵列保護級 售票員:又有家長要來亂","XDGEE"," 7/01","34"
"11746","Fw: [新聞] 「小小兵」保護級  6歲以下不能看","filmwalker"," 7/01","12"
"11784","Re: [新聞] 「小小兵」保護級  6歲以下不能看","justice79"," 7/02","4"
"11810","[新聞] 珊卓布拉克小小兵首映，穿的竟然是…","B4"," 7/02","3"
"11816","[新聞] 小小兵旋風襲台 周邊商品銷售增6成","iam168888888"," 7/02","2"
"11938","[請益] 看小小兵要看一般的還是3D還是…？","ping82"," 7/04","19"
"12028","[請益] 威秀今天的小小兵首映贈票活動","romencer"," 7/05",""
"12030","[好雷] 小小兵不太帶雷的心得，請安心服用 ","nauty"," 7/06","9"
"12048","[請益] 請問小小兵的語系是?","sekman"," 7/06","43"
"12181","[無雷] 小小兵特映會後微心得","abaw0522"," 7/08","22"
"12185","[普雷] 《小小兵》，Banana！","a122239"," 7/08","1"
"12196","[  雷] 小小兵","YummyMcGee"," 7/08",""
"12216","[普雷] 小小兵 這些梗是我想太多了嗎？","df41022"," 7/09","3"
"12224","[新聞] 看懂「小小兵」…4秘密公開","chandler0419"," 7/09","5"
"12234","[選片] 魔鬼終結者 or 小小兵","ike0227"," 7/09","11"
"12237","[小雷] 小小兵 從出生到遇見 ","mmnnmmn"," 7/09","12"
"12238","[新聞] 編劇快崩潰！「讓小小兵的聲音佔滿腦子是","dadamoon"," 7/09","6"
"12253","[普雷]小小兵  Hello Papagena ","sgonacle7821"," 7/09","15"
"12256","[負無雷] 無聊透的小小兵","zzz41432"," 7/09","2"
"12259","[普好雷]小小兵  Tu le bera con la babaya!","Hitotoiro"," 7/09","19"
"12277","[請益] 小小兵要看英文還是中文？","silent0108"," 7/09","25"
"12291","[好雷] 小小兵~史上最萌天真無邪小壞蛋~ ","tsukachan"," 7/10","11"
"12294","[請益] 沒看過神偷奶爸 會看不懂小小兵嗎?","qaz01234567"," 7/10","9"
"12308","[選片] 小小兵跟魔鬼終結者","skylow134"," 7/10","3"
"12309","[討論] 雷討論 -小小兵與主人","Caddimy"," 7/10","7"
"12312","[雷] 想問一個小小兵劇情的問題","lexus0000"," 7/10","5"
"12313","[負雷] 小小兵 ....","akrik"," 7/10","39"
"12314","[無雷] 小小兵-隱藏片尾 3D效果示範片","oralsex"," 7/10","4"
"12322","[資訊] 小小兵破台灣影史動畫片記錄","zzz41432"," 7/10","32"
"12359","[新聞] 颱風天就是要看《小小兵》!大破影史2紀錄","jo5566"," 7/10","7"
"12362","[請益] 小小兵是不是有剪片","kurano"," 7/10","7"
"12368","[請益] 小小兵怎麼那麼短QQ","coldplay5566"," 7/11","5"
"12371","[新聞] 「小小兵」保護級 親子團改看「柯南」","sony577"," 7/11","17"
"12377","Re: [討論] 雷討論 -小小兵與主人","smileray"," 7/11","1"
"12405","[請益] 小小兵電影一首背景音樂是哪首？","foreverwing"," 7/11","1"
"12406","[普雷] 小小兵(Minions) - 60年代經典元素是亮點","linyencheng"," 7/11","68"
"12417","[討論] 看角頭不如看小小兵","chalie740305"," 7/11","7"
"12420","[討論] 小小兵何時下檔？","lergoodboy"," 7/11","10"
"12424","[新聞] 小小兵兩天賣破5千萬 角頭撂人車拚","iam168888888"," 7/11","7"
"12441","[新聞] 人渣本文：《小小兵》居然會破壞道德秩序","ndmcwink"," 7/12","14"
"12470","Re: [普雷] 小小兵(Minions) - 60年代經典元素是亮點","skyvera"," 7/12","3"
"12532","Re: [普雷] 小小兵(Minions) - 60年代經典元素是亮點","cyberia"," 7/13","3"
"12578","[普雷]想問小小兵的結局 ","yafenny"," 7/13","6"
"12582","[普雷]也許小小兵真的需要大人陪同觀看 ","fish0618"," 7/14","7"
"12587","[負雷] 小小兵千萬別看中文版","profound"," 7/14","13"
"12588","[選片] 小小兵和熊麻吉2哪個比較好笑?","lucky70121"," 7/14","47"
"12612","[普雷] 小小兵真的是普通的可以","a80568911"," 7/14","36"
"12632","[新聞] 小小兵和大恐龍列入票房金榜","quay"," 7/14","3"
"12633","Re: [新聞] 人渣本文：《小小兵》居然會破壞道德秩序","hamasakiayu"," 7/14","19"
"12643","[負雷] 關於小小兵的中文語音","profound"," 7/14","1"
"12681","[請益] 請問小小兵蘿蔔的玩偶熊是何時拿到的","krumpkris"," 7/15","7"
"12684","[討論] 小小兵全球大賣會拍續集嗎","likeilike"," 7/15","13"
"12686","Re: [討論] 小小兵全球大賣會拍續集嗎","la1aco"," 7/15","9"
"12760","[好雷] 小小兵  ","redhorse"," 7/16",""
"12783","[普雷]小小兵之有點小笑 ","skyfish979"," 7/16","2"
"12803","[請益] 小小兵背景配樂問題","ufo189473"," 7/17","2"
"12819","[新聞]為什麼小小兵都是男生？因為製片覺得女生","vidanal"," 7/17","17"
"12851","[新聞] 《小小兵》嘲諷英美政治明星 用動畫說歷","Pigsinthe"," 7/17","8"
"12853","[討論] 小小兵-蘿蔔","senseofhumor"," 7/17","10"
"12859","[討論] 小小兵的凱文","POWERSERIES"," 7/18","34"
"13011","[ 好雷] 推小小兵中配","a1145677"," 7/19","5"
"13014","[普雷] 小小兵:為甚麼要放棄溫馨?","arsl400"," 7/19","14"
"13262","[好雷] 小小兵～可愛無敵，搗亂無罪","paulyear"," 7/23","1"
"13576","[好雷] 小小兵就是像小孩一樣可愛","weibeta"," 7/29","26"
"13756","[好雷] 小小兵電影的符號記憶","Darklands"," 8/01","8"
"13816","Re: [好雷] 小小兵Minions－歡樂可愛，處處有梗！","voices"," 8/01",""
"13831","Re: [好雷] 小小兵Minions－歡樂可愛，處處有梗！","saveme"," 8/01","2"
"14025","[討論] 小小兵「大電影」","quay"," 8/04","1"
"14379","[請益] 小小兵的下檔日期","hwsh60013"," 8/09","5"
"16823","[討論] 小小兵King Bob speech","Loverukawa"," 9/04","4"
"18378","[普雷] 小小兵","everyonebank"," 9/28","6"
"19911","[負雷]小小兵 ","dohow","10/21","19"
"20525","[開箱] 台版 小小兵 Minions 造型鐵盒版 BD","Minazuki","10/31","2"
