"title","author","date","response"
"6","[新聞] 2015最令人期待新片：星際大戰","iam168888888","12/31","9"
"595","[新聞]連恩尼遜坦言想回歸《星際大戰》系列","kevinhft"," 1/11","27"
"4589","[新聞] 光影魔幻工業FB發佈星際大戰重大消息","BrokeBackM"," 3/13",""
"6621","[討論] 星際大戰第七部曲-最新預告!!!(第二支)","owenkuo"," 4/17","爆"
"6693","[討論] 不要亂玩馬修麥康納! 星際大戰7 預告反應","machine139"," 4/18","43"
"7811","[新聞] 星際大戰萬眾期待 「原力」年底覺醒","libradollar"," 5/02","5"
"7822","[新聞] 星際大戰外傳 導演喬許特蘭克辭拍","iam168888888"," 5/02","7"
"8317","[討論] 星際大戰在日本怎麼這麼紅?","gungrandpa"," 5/11","27"
"9682","[分享] ThePianoGuys 蝙蝠俠 星際大戰","Emerson158"," 5/30","11"
"9918","[討論] 西亞李畢福出演太空漫遊和星際大戰","justice00s"," 6/03","21"
"9959","Re: [討論] 西亞李畢福出演太空漫遊和星際大戰","maxliao"," 6/04","1"
"11920","[討論] J.J.亞伯拉罕和他眼中的星際大戰","quay"," 7/04","15"
"12101","Re: [新聞] 【甄子丹】將出演【星際大戰8】!!!","Amontillako"," 7/07","3"
"12219","[新聞]星際大戰宇宙-韓索羅獨立電影計劃正式公布","BrokeBackM"," 7/09","23"
"12248","[討論] 星際大戰直接看第七集?","WTF5566"," 7/09","4"
"12971","[太有才雷] 瘋狂麥斯之星際大戰大反擊 ","lamolala"," 7/19","10"
"15035","[新聞] 甄子丹演「星際大戰外傳」 傳片酬最高","fireguard119"," 8/17","35"
"16069","[新聞] 《星際大戰：原力覺醒》與IMAX協議上映4週","w223357"," 8/27","18"
"16196","[新聞] 星際大戰EP7最新片段/法國傻瓜龐克新MV","BrokeBackM"," 8/28","5"
"16855","Fw: [情報]星際大戰小說 Aftermath 原力星戰五出版","BrokeBackM"," 9/05",""
"17656","Re: [新聞] 《星際大戰：原力覺醒》IMAX官網透漏全球預售時間","BrokeBackM"," 9/16","4"
"18145","[新聞] 星際大戰EP7和臉書影片合作發布VR場景","BrokeBackM"," 9/24","2"
"18248","Fw: [閒聊] 星際大戰EP7 上映倒數影片開跑!","BrokeBackM"," 9/25","3"
"18472","[新聞] 星際大戰7的劇本讓 約翰波耶加 感動大哭","BrokeBackM"," 9/29","6"
"18699","Fw: [情報] 光影魔幻工業40週年，推星際大戰7來慶祝","BrokeBackM","10/02","3"
"18853","[新聞] 星際大戰全球總收入達8910億新台幣","BrokeBackM","10/04","1"
"18898","[新聞] 喬瑟夫高登李維有可能參與演出星際大戰EP8","BrokeBackM","10/05","6"
