"title","author","date","response"
"17354","[新聞]布萊德利庫柏【天菜大廚】拜師學髒話","CatchPlay"," 9/11","9"
"18585","[新聞]布萊德利庫柏好廚藝 親手料理【天菜大廚】","CatchPlay","10/01","2"
"18963","[贈票] 天菜大廚邀你搶先來試菜囉！","CatchPlay","10/06","爆"
"19519","Re: [贈票] 天菜大廚邀你搶先來試菜囉！","CatchPlay","10/15","16"
"19870","[新聞] 《天菜大廚》報到 美味達人看過來","CatchPlay","10/20",""
"20155","[好雷] 天菜大廚Burnt 殘酷寫實的美食電影 ","df41022","10/25","4"
"20268","[好雷] 天菜大廚 ","shink111","10/27",""
"20345","[選片] 間諜橋、天菜大廚、衝出康普頓","mager0608","10/28","5"
"20375","[好雷] 天菜大廚","widec","10/28","2"
"20378","[好雷] 《天菜大廚》追求完美的料理","abaw0522","10/28",""
"20391","[新聞]李國毅化身天菜大廚 為布萊德利庫柏代言 ","CatchPlay","10/29",""
"20438","[選片]  天菜大廚、腥紅山莊、獵巫行動選一","kinki999","10/30","25"
"20457","[新聞] 布萊德利庫柏【天菜大廚】煮飯煮到崩潰 ","CatchPlay","10/30","3"
"20474","[負雷] 天菜大廚","m284869","10/30","31"
"20550","[問雷] 請問天菜大廚最後一幕的含意?","hbtsai","10/31","8"
"20555","[請益] 天菜大廚裡的筆記本","QQmei5566","10/31","4"
"20623","[負雷] 天菜大廚：擺盤漂亮但難以下嚥","ck0413","11/01","3"
"20628","[好雷] Burnt-天菜大廚觀後","KUNI0202","11/01","2"
"20640","[普雷] 〈天菜大廚〉-天菜是重點，大廚不是","piggood","11/02","3"
"20648","[新聞] 天菜大廚揭米其林秘辛 備受網友熱議","fireguard119","11/02","3"
"20673","[選片] 天菜大廚 怒火邊界 別跟山過不去","hcy0723","11/02","19"
"20699","[新聞]《天菜大廚》票房秘方？靠庫柏料理620隻 ","CatchPlay","11/03","8"
"20729","[好雷] 武士的歸屬──天菜大廚","EricCat","11/03","4"
"20829","[好雷] 燃燒生命-天菜大廚Burnt","monkey4074","11/05","3"
"21008","Re: [問雷] 請問天菜大廚最後一幕的含意?","vjames","11/08","3"
"21169","[普好雷]天菜大廚-走向極致的旅程 ","dxfox","11/10","5"
"21449","[普好雷]天菜大廚 ","zzwqalp","11/16",""
"21650","[普雷] 天菜大廚：燃燒吧亞當","weiwen830621","11/19","2"
"21654","[選片] 天菜大廚與絕地救援","sundayis999","11/19","4"
"21700","[請益] 天菜大廚 的電影海報 為什麼臉很臭","wusalt","11/20","4"
"22350","[好雷] 《天菜大廚》料理美妹，主廚更美味啦！ ","yuukanda0604","11/30","2"
"24429","[選片] 天菜大廚 v.s 深夜食堂","Emerson158","12/28","12"
"24596","[討論] 天菜大廚，背後不可告人的驚人大秘密。","greed720"," 1/01",""
"25016","[請益] 天菜大廚在國內外反應的差異(小雷)","williammy"," 1/08","8"
