"title","author","date","response"
"700","[討論] 《復仇者聯盟2：奧創紀元》預告2","kinder"," 1/13","56"
"1866","[新聞] 【復仇者聯盟】導演喬斯威頓不玩了","phlie0915"," 1/31","2"
"3224","[新聞] 喬斯˙惠頓談《教父2》與《復仇者聯盟2：奧創紀元》劇本","qn123456"," 2/21","5"
"4092","[新聞] 休傑克曼：金鋼狼與復仇者聯盟終將攜手合","XOD"," 3/04","1"
"4099","[討論] 復仇者聯盟推特活動","aa25019459"," 3/04","4"
"4115","[討論] 復仇者聯盟2 奧創紀元 最終預告(補上官方中文版)","NL0623"," 3/05","99"
"4686","Fw: [情報] 丹尼˙葉夫曼談《復仇者聯盟2：奧創紀元》配樂","qn123456"," 3/14","12"
"4781","[新聞] 快銀、緋紅女巫的能力是?《復仇者聯盟2》","leo1990910"," 3/16","42"
"4978","[討論] LEGO玩具爆了復仇者聯盟2的雷(無雷)","KB8"," 3/19","6"
"5246","[新聞] 《復仇者聯盟2：奧創紀元》13個有趣知識","qn123456"," 3/25","35"
"5421","[新聞] 喬斯˙惠頓談「雙胞胎」與《復仇者聯盟2：奧創紀元》","qn123456"," 3/28","12"
"5764","Fw: [討論] 復仇者聯盟:奧創紀元  新畫面","magneto5566"," 4/04","11"
"5825","[討論] 復仇者聯盟2的故事？","t159753g"," 4/05",""
"5933","[討論] 復仇者聯盟2:奧創紀元   新畫面","magneto5566"," 4/06","28"
"6015","[情報] 復仇者聯盟：奧創紀元 最終版預告","system303179"," 4/07","43"
"6034","[討論] 明天有人要對\"復仇者聯盟2\"搶票嗎","dodoro1"," 4/07","16"
"6051","[新聞] 復仇者聯盟3導演確定","qn123456"," 4/08","39"
"6058","[新聞] 復仇者聯盟2將不會有隱藏片尾","qn123456"," 4/08","49"
"6080","[討論] 復仇者聯盟2「票房」會輸給玩命關頭7嗎？","qweewqq"," 4/08","66"
"6088","[討論] 復仇者聯盟2預購電影票 威秀當機了 ","BradPeter"," 4/08","24"
"6155","[請益] 復仇者聯盟有看imax3d的必要嗎？","m44662232"," 4/09","13"
"6159","[贈訂票編號] 南紡夢時代IMAX 3D復仇者聯盟2","zx3426300"," 4/09","3"
"6180","Re: [請益] 復仇者聯盟有看imax3d的必要嗎？","zoeforce"," 4/09","8"
"6188","Re: [請益] 復仇者聯盟有看imax3d的必要嗎？","xxx60709"," 4/10","5"
"6216","[新聞] 是敵是友？《復仇者聯盟2》幻視海報壓軸","sober716"," 4/10","20"
"6270","[新聞] 《復仇者聯盟2》目標首週票房2億美金","sampsonlu919"," 4/11","29"
"6387","[新聞] 喬斯溫登談不執導《復仇者聯盟3》的原因","sampsonlu919"," 4/13","10"
"6406","[情報] 復仇者聯盟2 浩克大戰浩克毀滅者片段","kelvintube"," 4/13","58"
"6451","[討論] 復仇者聯盟2:奧創紀元  兩個新片段","magneto5566"," 4/14","74"
"6455","[討論] 復仇者聯盟2記者招待會","ffx"," 4/14","9"
"6459","Re: [討論] 復仇者聯盟2:奧創紀元  兩個新片段","kocpc"," 4/14","X1"
"6460","[討論] 復仇者聯盟 奧創紀元 預告","Laoda245566"," 4/14","34"
"6467","Re: [討論] 復仇者聯盟2:奧創紀元  兩個新片段","purue"," 4/14","3"
"6494","[討論] 復仇者聯盟2:奧創紀元  新片段","magneto5566"," 4/15","18"
"6514","[新聞] 超級英雄走紅毯 復仇者聯盟2發燙首映","B4"," 4/15","2"
"6518","[討論] 搶錢的復仇者聯盟周邊商品 - 鋼鐵人篇♥","sssting"," 4/15","39"
"6546","[討論] 復仇者聯盟2曼威首日瘋活動","cake10414"," 4/15","4"
"6612","Re: [討論] 復仇者聯盟2:奧創紀元  新片段","magneto5566"," 4/17","11"
"6788","[討論] 《復仇者聯盟2：奧創紀元》常見問答集","qn123456"," 4/19","58"
"6804","Re: [討論] 《復仇者聯盟2：奧創紀元》常見問答集","a5378623"," 4/19","7"
"6816","[請益] 美國觀眾會擔心復仇者聯盟2被台灣爆雷嗎","HeathLedger"," 4/19","47"
"6841","[新聞] 《復仇者聯盟2》台灣先上映　讓老外超羨","kyouya"," 4/20","36"
"6844","Re: [請益] 美國觀眾會擔心復仇者聯盟2被台灣爆雷嗎","ztopip"," 4/20","7"
"6875","[新聞] 臺灣全球首映《復仇者聯盟2》 老外傻眼","sunbysea"," 4/20","27"
"6902","Re: [新聞] 臺灣全球首映《復仇者聯盟2》 老外傻眼","nvidia123"," 4/21","32"
"6929","[贈電影票序號] 4/22復仇者聯盟2台北日新(已送出)","maria13"," 4/21","1"
"6937","[公告] 復仇者聯盟2票房\"賭盤\"選項","fact"," 4/21","8"
"6950","[贈訂票序號]IMAX3D復仇者聯盟2 (已給出)","anne80916ann"," 4/22","14"
"6954","[好雷] 復仇者聯盟2 試映會心得","rosebyrne"," 4/22","26"
"6958","[無雷心得] 復仇者聯盟2  奧創紀元","sucksboy"," 4/22","X7"
"6959","[好雷] 復仇者聯盟2 沒有List跑完之彩蛋","panzer1224"," 4/22","30"
"6961","[普雷] 復仇者聯盟2 簡易心得","bluenet81"," 4/22","9"
"6963","[ 無雷] 復仇者聯盟","wanzhen"," 4/22","4"
"6968","[好雷] 復仇者聯盟2 過癮!!! ","gamesame7711"," 4/22","16"
"6970","[  雷] 復仇者聯盟2 摘要心得","hearing"," 4/22","2"
"6971","[普雷] 復仇者聯盟2 期望太大","wu0u4"," 4/22","12"
"6972","[好雷]  復仇者聯盟1和2比較可惜的部份","teramars"," 4/22","4"
"6973","[普好雷] 復仇者聯盟：奧創紀元 Avengers: Age  ","fatotaku"," 4/22","6"
"6975","[偏好雷]復仇者聯盟2之女巫有點正XD","Arctica"," 4/22","11"
"6977","[好雷] 復仇者聯盟2：奧創紀元心得(有劇透)","carotyao"," 4/22","29"
"6978","[討論] 復仇者聯盟2 砸鍋了嗎?","sucksboy"," 4/22","X1"
"6980","[普雷] 各種內心小劇場之復仇者聯盟2 ","Anthonypapa"," 4/22","5"
"6981","[普雷]  復仇者聯盟2 真的很普","ryoma9527"," 4/22","2"
"6984","[普雷] 復仇者聯盟2","alwaysstrong"," 4/22","5"
"6985","[好無雷] 復仇者聯盟2：奧創紀元","simmmons"," 4/22","9"
"6986","[普雷] 復仇者聯盟2","flamer"," 4/22","10"
"6988","[普雷] 復仇者聯盟2：奧創紀元－－新時代的開始","a5378623"," 4/22","17"
"6989","Re: [好雷] 復仇者聯盟2：奧創紀元心得(有劇透)","Endure"," 4/22","5"
"6990","[好雷] 復仇者聯盟2：奧創紀元 ","leila"," 4/22","8"
"6991","[有雷]  復仇者聯盟2 浩克 與黑寡婦","teramars"," 4/22","18"
"6993","[負雷] 復仇者聯盟2..... ","ckshchen"," 4/22","46"
"6995","[好雷] 復仇者聯盟2 ","KDDKDD"," 4/22","14"
