"title","author","date","response"
"9972","[ 好雷] 沒有想像中難看的__加州大地震","eytdtdm8"," 6/04","1"
"9980","[  大爛雷]加州大地震，這什麼鬼 ","www90173"," 6/04","22"
"9997","[新聞] 《加州大地震》票房奪冠  巨石強森脫衣強","laechan"," 6/05","11"
"10000","[討論] 加州大地震4D 信義場次","Davidfouine"," 6/05","9"
"10056","[選片] 歌喉讚2與加州大地震","sbay"," 6/06","31"
"10499","[討論] 現在加州大地震還有4D或Dbox嗎","Davidfouine"," 6/12","2"
"10524","[好雷] 明日世界 及 加州大地震（普雷）","sck921"," 6/12","2"
"10652","[討論] 加州大地震IMDB評價只有2.0？？？","kooluo"," 6/14","6"
"10809","[選片] 侏儸紀世界 加州大地震 哪個好?","YummyMcGee"," 6/16","79"
"11037","[討論] 加州大地震 雜談","ksten1688"," 6/19",""
"11097","[好雷] 加州大地震觀後感","Bokolo"," 6/20","6"
"11153","[普雷] 加州大地震","sseug2"," 6/21","3"
"11311","[好雷] 繼2012後又加州大地震","Swaris"," 6/23","3"
"11418","[選片] 加州大地震&侏儸紀世界","jellyfish197"," 6/25","26"
"11510","[負雷] 加州大地震","thiuss"," 6/26","15"
"11640","[微吐雷]震撼不到人心 -\"加州大地震\"觀後感 ","kyoiori2"," 6/29","3"
"12466","[好雷] 令人震驚的 ------《加州大地震》","chiachiako"," 7/12","4"
"12664","[普雷] 加州大地震","dolaamon7673"," 7/15","5"
"18237","[選片] 加州大地震 角頭 熊麻吉2 ","joanne3040"," 9/25","42"
"18645","[好雷] 加州大地震    裡的渾蛋媽媽(非主角老婆)","snowrain","10/02","12"
"18824","[請益]加州大地震其中一句台詞","sikao","10/04","1"
"19399","[雷]《加州大地震》停懸與避難術","quay","10/13","1"
"21783","[好雷] 加州大地震 -- 乳搖就是王道 ","dixieland999","11/21","9"
