"title","author","date","response"
"7998","[新聞]捲進紅衣小女孩靈異傳說　許瑋甯尖叫冒汗","sigrid0331"," 5/06","19"
"10108","[討論] 紅衣小女孩 前導預告","gi1234g"," 6/07","34"
"10290","[新聞] 影／「紅衣小女孩」出沒戲院 嚇壞觀眾","iam168888888"," 6/09","7"
"11141","[討論] 紅衣小女孩","hoeo1234"," 6/21",""
"16190","[新聞] 許瑋甯怕《紅衣小女孩》　拿書狂壓劇本：","jetor"," 8/28","16"
"16341","[討論] 紅衣小女孩前導預告","xxx22088"," 8/30","12"
"17802","[新聞] 許瑋甯拍「紅衣小女孩」全身瘀青","fireguard119"," 9/18","1"
"19671","[討論] 紅衣小女孩 正式預告","jetor","10/17","33"
"19718","Re: [討論] 紅衣小女孩 正式預告","youme63216","10/18",""
"20066","[新聞] 紅衣小女孩 許瑋甯自虐聞蟲想吐","iam168888888","10/23",""
"21166","[贈票] 許瑋甯 x 黃河 ◎《紅衣小女孩》特映券","epmt","11/10",""
"21603","[新聞] 山區離奇失蹤與魔神仔《紅衣小女孩》","samuleccc","11/18","1"
"21710","[新聞] 《紅衣小女孩》黃河、許瑋甯攜手搞鬼金馬","dreamtracy","11/20","9"
"21737","[贈票]【紅衣小女孩】電影 + 驚悚密室脫逃！","RiddleMeThis","11/20","爆"
"21958","[無雷] 紅衣小女孩 The Tag-Along ","aa88650233","11/23","14"
"22021","[普好雷] 紅衣小女孩","osair","11/24","8"
"22036","[普雷] 《紅衣小女孩》","abaw0522","11/25","7"
"22071","[普雷]《紅衣小女孩》，以後不准叫我全名。 ","a122239","11/25","16"
"22089","[好雷]紅衣小女孩 ","nadekowang","11/26","8"
"22148","[選片] 紅衣小女孩 VS沉默的雙眼","neo5277","11/27","12"
"22150","[好雷] 《紅衣小女孩》別讓不必要的執著綁住自己","piggood","11/27","5"
"22160","[選片] 菜鳥 殭屍教戰手則 紅衣小女孩","wi38520","11/27","11"
"22183","[選片]  屍憶 , 紅衣小女孩","lamdacore","11/27","31"
"22185","[請益] 紅衣小女孩最後的場景","coobiller","11/27","5"
"22193","[普偏負雷] 被消費的紅衣小女孩？","fiddle50mx","11/27","6"
"22199","[負雷] 紅衣小女孩","qhforever","11/28","8"
"22203","[好雷] 適合打電動的紅衣小女孩(？)","hopeblue","11/28","6"
"22225","[極好雷]紅衣小女孩 ","daueing","11/28","17"
"22230","[討論] 紅衣小女孩裡女主角的心魔","sukishiori","11/28","4"
"22235","紅衣小女孩有關結尾小疑問","zckater","11/28","15"
"22260","[普雷] 紅衣小女孩","gcfs1597","11/28","16"
"22261","[可愛雷] 紅衣小女孩","pp810207","11/28","1"
"22270","[好雷] 紅衣小女孩-大家記憶中的魔神仔","hikki52","11/29","9"
"22274","[討論] 紅衣小女孩：志偉奶奶","zivway","11/29","2"
"22278","[普通雷] 紅衣小女孩觀後感","Jester9254","11/29","3"
"22279","[偏好雷] 恐怖台片復興? 談紅衣小女孩－兼談屍憶","lavieboheme","11/29","10"
"22286","[負雷] 紅衣小女孩-味同嚼蠟 ","sdfsonic","11/29","25"
"22313","[一般雷] 頭熱尾冷的紅衣小女孩","kobe61501","11/29","17"
"22324","[請益] 紅衣小女孩值不值得進電影院看","hanbibi","11/30","67"
"22341","[好雷] 來腦補一下部分紅衣小女孩的劇情 ","KeyNT","11/30","12"
"22345","[負雷] 紅衣小女孩-住商不動產大負面行銷電影","phcebus","11/30","20"
"22347","[負雷] 紅衣小女孩","suzuki88","11/30","3"
"22361","[好雷]紅衣小女孩-傳說的改編 ","ueiwei","11/30","6"
"22363","[新聞] 紅衣小女孩 影評 ","slfin0k","11/30","1"
"22389","[偏好雷]反而哭點豐富的紅衣小女孩？","dennis41511","12/01","8"
"22395","[好雷] 看完紅衣小女孩後去租了屍憶DVD","sukishiori","12/01","11"
"22405","[選片] 踏血尋梅&紅衣小女孩","missolay","12/01","6"
"22406","[請益] 請問紅衣小女孩的雷","BdpSx","12/01","4"
